,TF,Target,Label
0,7,547,1
1,7,240,1
2,7,88,1
3,10,508,1
4,57,498,1
5,63,556,1
6,63,363,1
7,63,274,1
8,63,518,1
9,63,219,1
10,63,439,1
11,63,292,1
12,65,98,1
13,65,88,1
14,77,82,1
15,77,493,1
16,98,448,1
17,98,250,1
18,98,508,1
19,98,365,1
20,98,117,1
21,98,242,1
22,98,113,1
23,131,422,1
24,138,554,1
25,138,556,1
26,140,329,1
27,140,523,1
28,182,77,1
29,182,86,1
30,182,316,1
31,182,2,1
32,240,547,1
33,242,98,1
34,275,532,1
35,292,172,1
36,292,439,1
37,292,219,1
38,292,530,1
39,292,518,1
40,292,403,1
41,292,63,1
42,313,24,1
43,316,399,1
44,316,27,1
45,316,506,1
46,316,182,1
47,349,535,1
48,349,556,1
49,399,316,1
50,422,7,1
51,422,547,1
52,480,349,1
53,480,140,1
54,480,556,1
55,480,186,1
56,506,316,1
57,508,523,1
58,508,10,1
59,518,403,1
60,518,292,1
61,518,556,1
62,518,172,1
63,518,439,1
64,518,554,1
65,518,363,1
66,523,140,1
67,523,488,1
68,523,86,1
69,523,341,1
70,532,275,1
71,540,138,1
72,547,240,1
73,547,7,1
74,552,44,1
75,7,67,0
76,7,515,0
77,7,449,0
78,10,506,0
79,57,423,0
80,63,144,0
81,63,476,0
82,63,197,0
83,63,101,0
84,63,307,0
85,63,336,0
86,63,429,0
87,65,308,0
88,65,358,0
89,77,306,0
90,77,58,0
91,98,299,0
92,98,202,0
93,98,38,0
94,98,325,0
95,98,52,0
96,98,489,0
97,98,94,0
98,131,103,0
99,138,557,0
100,138,450,0
101,140,549,0
102,140,309,0
103,182,314,0
104,182,376,0
105,182,26,0
106,182,491,0
107,240,132,0
108,242,103,0
109,275,323,0
110,292,223,0
111,292,449,0
112,292,306,0
113,292,359,0
114,292,322,0
115,292,456,0
116,292,131,0
117,313,541,0
118,316,5,0
119,316,487,0
120,316,221,0
121,316,91,0
122,349,369,0
123,349,34,0
124,399,297,0
125,422,139,0
126,422,533,0
127,480,315,0
128,480,181,0
129,480,333,0
130,480,265,0
131,506,403,0
132,508,252,0
133,508,324,0
134,518,94,0
135,518,79,0
136,518,236,0
137,518,513,0
138,518,197,0
139,518,304,0
140,518,7,0
141,523,206,0
142,523,519,0
143,523,394,0
144,523,132,0
145,532,501,0
146,540,178,0
147,547,295,0
148,547,272,0
149,552,287,0
