,TF,Target,Label
0,1,1317,1
1,1,490,1
2,2,1219,1
3,2,355,1
4,2,538,1
5,2,247,1
6,2,1438,1
7,2,723,1
8,2,813,1
9,2,773,1
10,8,1574,1
11,8,673,1
12,8,716,1
13,9,956,1
14,9,606,1
15,9,1203,1
16,9,713,1
17,9,1004,1
18,9,769,1
19,9,841,1
20,9,743,1
21,9,667,1
22,9,81,1
23,9,453,1
24,9,537,1
25,9,712,1
26,9,1534,1
27,9,1180,1
28,9,1575,1
29,9,1428,1
30,9,723,1
31,9,812,1
32,9,269,1
33,9,253,1
34,9,461,1
35,9,963,1
36,9,1224,1
37,9,919,1
38,9,599,1
39,9,1561,1
40,9,382,1
41,9,926,1
42,9,1610,1
43,9,190,1
44,9,96,1
45,9,584,1
46,9,1419,1
47,9,857,1
48,9,48,1
49,9,583,1
50,9,428,1
51,9,631,1
52,9,197,1
53,9,392,1
54,9,1463,1
55,9,317,1
56,9,50,1
57,9,1144,1
58,9,1574,1
59,9,659,1
60,9,222,1
61,9,983,1
62,9,893,1
63,9,563,1
64,9,1109,1
65,9,774,1
66,9,128,1
67,9,1257,1
68,9,322,1
69,9,1077,1
70,9,1599,1
71,9,1178,1
72,9,224,1
73,9,1273,1
74,9,992,1
75,9,288,1
76,9,1108,1
77,9,5,1
78,9,898,1
79,9,1159,1
80,9,779,1
81,9,1226,1
82,9,1241,1
83,9,1211,1
84,9,1022,1
85,9,1318,1
86,9,1089,1
87,9,595,1
88,9,996,1
89,9,1069,1
90,9,191,1
91,9,1240,1
92,9,1336,1
93,9,1130,1
94,9,119,1
95,9,491,1
96,9,500,1
97,9,920,1
98,9,1329,1
99,9,1608,1
100,9,220,1
101,9,751,1
102,9,290,1
103,9,1387,1
104,9,275,1
105,9,699,1
106,9,820,1
107,9,830,1
108,9,991,1
109,9,828,1
110,9,241,1
111,9,1560,1
112,9,652,1
113,9,838,1
114,9,660,1
115,9,1014,1
116,9,1288,1
117,9,847,1
118,9,137,1
119,9,1371,1
120,9,13,1
121,9,545,1
122,9,553,1
123,9,225,1
124,9,1533,1
125,9,567,1
126,9,915,1
127,9,547,1
128,9,965,1
129,9,1309,1
130,9,71,1
131,9,1600,1
132,9,1221,1
133,9,320,1
134,9,469,1
135,9,538,1
136,9,358,1
137,9,1410,1
138,9,1351,1
139,9,1171,1
140,9,1047,1
141,9,616,1
142,9,683,1
143,9,497,1
144,9,391,1
145,9,1481,1
146,9,777,1
147,9,1408,1
148,9,1101,1
149,10,676,1
150,16,860,1
151,17,510,1
152,17,896,1
153,17,129,1
154,17,155,1
155,17,614,1
156,17,206,1
157,17,509,1
158,17,688,1
159,18,1001,1
160,18,1052,1
161,18,459,1
162,18,1237,1
163,18,1219,1
164,18,485,1
165,18,618,1
166,21,486,1
167,21,1079,1
168,21,1138,1
169,21,1600,1
170,21,1458,1
171,21,1247,1
172,21,274,1
173,21,69,1
174,21,698,1
175,21,1613,1
176,21,277,1
177,21,154,1
178,21,1029,1
179,21,919,1
180,21,1592,1
181,21,1063,1
182,21,342,1
183,21,830,1
184,21,459,1
185,21,1159,1
186,21,1404,1
187,21,1129,1
188,21,380,1
189,21,1314,1
190,21,557,1
191,21,983,1
192,21,914,1
193,21,1048,1
194,21,1210,1
195,21,79,1
196,21,678,1
197,21,652,1
198,21,773,1
199,21,612,1
200,21,743,1
201,21,857,1
202,21,1042,1
203,21,151,1
204,21,696,1
205,21,532,1
206,21,5,1
207,21,1351,1
208,21,732,1
209,21,1087,1
210,21,189,1
211,21,234,1
212,21,534,1
213,21,1496,1
214,21,863,1
215,21,691,1
216,21,1455,1
217,21,260,1
218,21,771,1
219,27,1085,1
220,35,1548,1
221,35,1455,1
222,35,1072,1
223,35,338,1
224,35,919,1
225,35,505,1
226,43,1093,1
227,43,105,1
228,43,231,1
229,43,1454,1
230,43,1575,1
231,44,1141,1
232,44,119,1
233,44,1046,1
234,44,593,1
235,44,1535,1
236,44,1291,1
237,44,1271,1
238,44,857,1
239,44,1125,1
240,44,1553,1
241,47,903,1
242,47,987,1
243,47,1003,1
244,47,1111,1
245,47,1454,1
246,47,338,1
247,47,1326,1
248,47,1199,1
249,47,557,1
250,48,254,1
251,48,1592,1
252,48,1339,1
253,48,1435,1
254,48,567,1
255,48,33,1
256,48,198,1
257,48,393,1
258,48,1600,1
259,48,1541,1
260,48,1074,1
261,48,1370,1
262,48,1363,1
263,48,1077,1
264,48,927,1
265,48,1312,1
266,48,1421,1
267,48,684,1
268,48,1585,1
269,48,891,1
270,48,101,1
271,48,260,1
272,48,996,1
273,48,678,1
274,48,88,1
275,48,1031,1
276,48,824,1
277,48,1552,1
278,48,326,1
279,48,872,1
280,48,132,1
281,48,469,1
282,48,336,1
283,48,266,1
284,48,1527,1
285,48,1472,1
286,48,922,1
287,48,1288,1
288,48,1173,1
289,48,937,1
290,48,787,1
291,48,1456,1
292,48,1078,1
293,48,388,1
294,48,830,1
295,48,890,1
296,48,831,1
297,48,55,1
298,48,114,1
299,48,1341,1
300,48,575,1
301,48,511,1
302,48,919,1
303,48,1241,1
304,48,168,1
305,48,1501,1
306,48,151,1
307,48,677,1
308,48,771,1
309,48,1281,1
310,48,467,1
311,48,547,1
312,48,24,1
313,48,192,1
314,48,1014,1
315,48,606,1
316,48,649,1
317,48,1047,1
318,48,1129,1
319,48,1332,1
320,48,21,1
321,48,417,1
322,48,757,1
323,48,1064,1
324,48,585,1
325,48,404,1
326,48,1049,1
327,48,960,1
328,50,254,1
329,50,69,1
330,50,206,1
331,52,1053,1
332,52,120,1
333,58,929,1
334,58,373,1
335,58,1182,1
336,58,926,1
337,58,324,1
338,58,653,1
339,58,1576,1
340,58,244,1
341,58,1053,1
342,58,255,1
343,59,432,1
344,64,675,1
345,64,1149,1
346,64,1576,1
347,64,1483,1
348,64,1419,1
349,64,966,1
350,64,638,1
351,64,1580,1
352,64,411,1
353,64,1078,1
354,64,1439,1
355,64,996,1
356,64,1028,1
357,64,1211,1
358,64,975,1
359,64,1408,1
360,68,374,1
361,69,808,1
362,69,1221,1
363,69,1043,1
364,69,284,1
365,69,903,1
366,69,447,1
367,69,80,1
368,69,1053,1
369,69,577,1
370,69,1367,1
371,69,898,1
372,69,324,1
373,69,1054,1
374,69,723,1
375,69,189,1
376,69,566,1
377,69,317,1
378,69,1222,1
379,70,1494,1
380,70,1612,1
381,70,1088,1
382,70,955,1
383,77,1130,1
384,77,1291,1
385,77,601,1
386,77,319,1
387,77,1056,1
388,80,1222,1
389,80,731,1
390,80,1367,1
391,80,1221,1
392,80,898,1
393,80,254,1
394,80,1092,1
395,80,566,1
396,84,801,1
397,88,716,1
398,88,868,1
399,88,48,1
400,88,678,1
401,91,1364,1
402,91,1214,1
403,91,1400,1
404,91,653,1
405,91,317,1
406,91,248,1
407,91,1038,1
408,91,723,1
409,91,255,1
410,91,678,1
411,91,1054,1
412,91,706,1
413,94,509,1
414,94,101,1
415,94,614,1
416,94,210,1
417,94,896,1
418,94,560,1
419,94,1545,1
420,94,1467,1
421,94,1422,1
422,94,1578,1
423,94,849,1
424,94,155,1
425,98,1519,1
426,98,915,1
427,98,454,1
428,98,1130,1
429,98,716,1
430,98,957,1
431,98,1585,1
432,98,461,1
433,98,509,1
434,102,926,1
435,105,590,1
436,105,817,1
437,119,438,1
438,119,1471,1
439,119,128,1
440,119,389,1
441,119,189,1
442,119,44,1
443,119,1199,1
444,119,1053,1
445,119,563,1
446,119,1218,1
447,120,1254,1
448,120,1249,1
449,121,47,1
450,121,557,1
451,121,911,1
452,121,1326,1
453,121,723,1
454,121,453,1
455,121,1077,1
456,130,384,1
457,130,926,1
458,135,262,1
459,136,1168,1
460,136,1395,1
461,136,161,1
462,136,406,1
463,136,494,1
464,136,1053,1
465,136,553,1
466,136,1129,1
467,136,1370,1
468,136,524,1
469,136,538,1
470,136,474,1
471,136,751,1
472,140,368,1
473,141,1057,1
474,142,1095,1
475,145,1132,1
476,145,773,1
477,145,338,1
478,145,557,1
479,145,547,1
480,145,1585,1
481,145,1578,1
482,145,1370,1
483,145,600,1
484,145,1545,1
485,145,1222,1
486,145,1500,1
487,145,193,1
488,145,1005,1
489,145,1510,1
490,145,1129,1
491,145,649,1
492,145,564,1
493,145,311,1
494,145,474,1
495,145,94,1
496,145,751,1
497,145,431,1
498,145,276,1
499,149,969,1
500,151,1443,1
501,151,716,1
502,151,786,1
503,151,432,1
504,151,801,1
505,151,1218,1
506,151,355,1
507,151,317,1
508,152,1408,1
509,152,1063,1
510,152,584,1
511,152,658,1
512,155,560,1
513,155,94,1
514,155,688,1
515,155,1467,1
516,155,1291,1
517,155,55,1
518,155,101,1
519,155,72,1
520,155,129,1
521,155,1249,1
522,155,849,1
523,155,614,1
524,155,206,1
525,155,1152,1
526,155,903,1
527,155,509,1
528,156,562,1
529,156,1073,1
530,157,1308,1
531,157,1315,1
532,157,733,1
533,157,1359,1
534,161,656,1
535,161,136,1
536,164,1447,1
537,164,557,1
538,164,1199,1
539,164,538,1
540,164,338,1
541,164,590,1
542,164,1359,1
543,176,926,1
544,176,1054,1
545,185,389,1
546,186,1359,1
547,189,119,1
548,189,438,1
549,189,69,1
550,189,1053,1
551,189,389,1
552,189,254,1
553,189,324,1
554,190,1572,1
555,190,789,1
556,190,782,1
557,190,1231,1
558,190,1217,1
559,190,1331,1
560,190,1539,1
561,192,1007,1
