,TF,Target,Label
0,4,120,1
1,4,536,1
2,4,6,1
3,4,121,1
4,4,437,1
5,4,795,1
6,4,218,1
7,14,206,1
8,14,391,1
9,14,343,1
10,14,203,1
11,14,632,1
12,14,683,1
13,14,521,1
14,14,488,1
15,14,573,1
16,14,609,1
17,14,348,1
18,14,67,1
19,14,100,1
20,16,46,1
21,19,734,1
22,19,682,1
23,19,433,1
24,19,467,1
25,21,706,1
26,21,359,1
27,21,24,1
28,24,845,1
29,24,282,1
30,24,788,1
31,24,609,1
32,27,177,1
33,27,125,1
34,27,121,1
35,27,87,1
36,27,866,1
37,30,565,1
38,31,528,1
39,31,665,1
40,31,794,1
41,31,206,1
42,31,682,1
43,31,107,1
44,31,241,1
45,31,33,1
46,31,330,1
47,31,487,1
48,31,162,1
49,31,856,1
50,31,39,1
51,31,699,1
52,31,77,1
53,31,907,1
54,35,336,1
55,35,190,1
56,35,606,1
57,35,301,1
58,35,553,1
59,35,423,1
60,35,326,1
61,35,196,1
62,35,125,1
63,35,512,1
64,35,541,1
65,35,513,1
66,35,306,1
67,35,335,1
68,35,452,1
69,38,494,1
70,38,40,1
71,40,651,1
72,40,35,1
73,40,38,1
74,40,406,1
75,40,848,1
76,40,257,1
77,40,575,1
78,40,618,1
79,41,266,1
80,41,815,1
81,42,891,1
82,45,330,1
83,52,862,1
84,52,868,1
85,57,270,1
86,65,74,1
87,69,117,1
88,69,751,1
89,69,78,1
90,69,603,1
91,69,705,1
92,69,568,1
93,69,206,1
94,69,152,1
95,69,698,1
96,69,526,1
97,69,724,1
98,69,100,1
99,69,507,1
100,69,765,1
101,69,223,1
102,69,254,1
103,69,17,1
104,69,678,1
105,69,317,1
106,69,330,1
107,74,366,1
108,74,331,1
109,74,879,1
110,74,242,1
111,74,353,1
112,74,455,1
113,74,794,1
114,74,330,1
115,75,52,1
116,77,384,1
117,77,797,1
118,77,56,1
119,77,841,1
120,77,705,1
121,77,906,1
122,77,757,1
123,77,515,1
124,77,879,1
125,77,514,1
126,77,496,1
127,77,75,1
128,77,32,1
129,77,264,1
130,77,549,1
131,77,713,1
132,77,481,1
133,77,80,1
134,77,500,1
135,77,331,1
136,77,135,1
137,77,74,1
138,77,439,1
139,77,377,1
140,77,596,1
141,77,87,1
142,77,266,1
143,77,788,1
144,77,455,1
145,77,584,1
146,77,664,1
147,77,655,1
148,77,580,1
149,77,582,1
150,80,145,1
151,81,795,1
152,81,330,1
153,85,216,1
154,85,271,1
155,85,498,1
156,85,529,1
157,85,694,1
158,85,669,1
159,85,101,1
160,85,205,1
161,85,150,1
162,85,221,1
163,85,682,1
164,85,286,1
165,85,860,1
166,85,753,1
167,85,827,1
168,85,365,1
169,85,528,1
170,85,706,1
171,85,305,1
172,85,583,1
173,85,895,1
174,85,81,1
175,85,695,1
176,85,371,1
177,85,282,1
178,85,6,1
179,85,665,1
180,85,690,1
181,85,523,1
182,85,22,1
183,85,23,1
184,85,549,1
185,85,20,1
186,85,896,1
187,85,358,1
188,85,244,1
189,85,561,1
190,85,284,1
191,85,704,1
192,85,52,1
193,85,581,1
194,85,491,1
195,85,160,1
196,85,890,1
197,85,717,1
198,85,97,1
199,85,347,1
200,85,828,1
201,85,446,1
202,85,513,1
203,85,174,1
204,85,775,1
205,85,337,1
206,85,377,1
207,85,398,1
208,85,121,1
209,85,336,1
210,85,876,1
211,85,262,1
212,85,69,1
213,85,276,1
214,85,552,1
215,85,40,1
216,85,658,1
217,85,212,1
218,85,648,1
219,85,589,1
220,85,300,1
221,85,634,1
222,85,709,1
223,85,102,1
224,85,273,1
225,85,776,1
226,85,220,1
227,85,594,1
228,85,171,1
229,85,120,1
230,85,258,1
231,85,857,1
232,85,794,1
233,85,865,1
234,85,651,1
235,85,453,1
236,85,500,1
237,85,342,1
238,85,609,1
239,85,380,1
240,85,662,1
241,85,341,1
242,85,789,1
243,85,372,1
244,85,883,1
245,85,114,1
246,85,64,1
247,85,307,1
248,85,345,1
249,85,425,1
250,85,274,1
251,85,343,1
252,85,721,1
253,85,823,1
254,85,462,1
255,85,504,1
256,85,788,1
257,85,533,1
258,85,588,1
259,85,325,1
260,85,618,1
261,85,385,1
262,85,508,1
263,85,384,1
264,85,141,1
265,87,4,1
266,87,609,1
267,87,76,1
268,87,366,1
269,87,276,1
270,87,861,1
271,87,85,1
272,87,75,1
273,87,408,1
274,87,27,1
275,87,348,1
276,87,330,1
277,87,494,1
278,87,800,1
279,87,634,1
280,87,41,1
281,87,806,1
282,87,720,1
283,87,541,1
284,87,575,1
285,87,275,1
286,87,548,1
287,87,531,1
288,87,613,1
289,87,528,1
290,87,560,1
291,87,384,1
292,87,70,1
293,87,795,1
294,87,228,1
295,87,901,1
296,87,35,1
297,87,374,1
298,87,682,1
299,87,145,1
300,87,627,1
301,87,396,1
302,91,706,1
303,95,566,1
304,95,330,1
305,100,24,1
306,102,366,1
