,TF,Target,Label
0,2,747,1
1,9,1016,1
2,9,1306,1
3,9,1235,1
4,9,1148,1
5,15,47,1
6,15,866,1
7,15,922,1
8,15,38,1
9,26,1106,1
10,31,723,1
11,31,610,1
12,36,1026,1
13,36,770,1
14,36,644,1
15,43,1016,1
16,43,493,1
17,43,495,1
18,43,1014,1
19,43,691,1
20,43,838,1
21,44,341,1
22,47,610,1
23,47,15,1
24,48,158,1
25,48,1150,1
26,48,477,1
27,48,819,1
28,48,886,1
29,48,661,1
30,48,405,1
31,48,1042,1
32,48,645,1
33,48,730,1
34,48,614,1
35,48,798,1
36,48,1127,1
37,48,1007,1
38,48,487,1
39,48,1165,1
40,48,1132,1
41,48,992,1
42,48,981,1
43,48,308,1
44,48,1215,1
45,48,747,1
46,48,1260,1
47,48,1323,1
48,52,285,1
49,52,826,1
50,52,375,1
51,53,1099,1
52,53,494,1
53,57,887,1
54,57,844,1
55,57,1390,1
56,57,1014,1
57,57,427,1
58,57,592,1
59,57,255,1
60,57,596,1
61,57,495,1
62,57,375,1
63,60,1411,1
64,60,181,1
65,60,610,1
66,60,819,1
67,60,1288,1
68,61,1326,1
69,61,718,1
70,61,902,1
71,61,627,1
72,61,992,1
73,61,1243,1
74,61,1340,1
75,61,1181,1
76,61,1402,1
77,61,1058,1
78,61,1228,1
79,61,1196,1
80,61,815,1
81,61,134,1
82,61,838,1
83,61,308,1
84,61,587,1
85,61,1210,1
86,61,92,1
87,61,599,1
88,61,392,1
89,61,954,1
90,61,1215,1
91,61,444,1
92,61,1207,1
93,61,1240,1
94,61,233,1
95,61,1016,1
96,65,1363,1
97,65,495,1
98,75,1092,1
99,75,904,1
100,75,903,1
101,75,74,1
102,80,592,1
103,80,880,1
104,80,838,1
105,80,965,1
106,80,649,1
107,80,580,1
108,80,882,1
109,80,55,1
110,80,585,1
111,80,1202,1
112,80,711,1
113,80,1371,1
114,80,604,1
115,80,1088,1
116,80,1062,1
117,81,294,1
118,81,1218,1
119,81,940,1
120,81,427,1
121,86,501,1
122,86,826,1
123,88,1014,1
124,88,983,1
125,88,763,1
126,89,826,1
127,89,1148,1
128,93,1005,1
129,97,61,1
130,97,351,1
131,97,1402,1
132,97,1352,1
133,97,336,1
134,98,1288,1
135,110,764,1
136,110,1016,1
137,110,930,1
138,110,222,1
139,110,285,1
140,110,72,1
141,110,788,1
142,110,1007,1
143,110,80,1
144,110,1242,1
145,110,442,1
146,110,1127,1
147,110,417,1
148,110,1236,1
149,110,31,1
150,110,99,1
151,110,1347,1
152,110,1228,1
153,110,877,1
154,110,1159,1
155,110,1062,1
156,110,890,1
157,110,495,1
158,110,27,1
159,110,733,1
160,110,158,1
161,112,1016,1
162,112,1235,1
163,113,930,1
164,113,1369,1
165,113,89,1
166,113,976,1
167,113,177,1
168,121,610,1
169,125,1262,1
170,125,253,1
171,125,318,1
172,125,1221,1
173,125,123,1
174,125,724,1
175,125,415,1
176,129,1196,1
177,129,617,1
178,132,1090,1
179,132,255,1
180,140,1194,1
181,140,1175,1
182,140,262,1
183,140,838,1
184,140,195,1
185,140,99,1
186,140,1112,1
187,140,358,1
188,140,5,1
189,140,599,1
190,140,846,1
191,140,318,1
192,140,827,1
193,140,1349,1
194,140,1045,1
195,140,1306,1
196,140,792,1
197,140,154,1
198,140,2,1
199,140,1250,1
200,140,767,1
201,140,496,1
202,140,88,1
203,140,548,1
204,140,142,1
205,140,296,1
206,140,411,1
207,140,481,1
208,140,625,1
209,140,731,1
210,140,78,1
211,140,60,1
212,140,41,1
213,140,197,1
214,140,1238,1
215,140,440,1
216,140,537,1
217,140,1010,1
218,140,1207,1
219,140,1266,1
220,140,181,1
221,140,126,1
222,140,1237,1
223,140,167,1
224,140,915,1
225,147,550,1
226,150,1114,1
227,158,1133,1
228,158,695,1
229,158,1215,1
230,158,205,1
231,174,732,1
232,174,747,1
233,176,427,1
234,180,4,1
235,194,383,1
236,194,610,1
237,194,444,1
238,194,603,1
239,200,510,1
240,200,1014,1
241,202,1383,1
242,202,796,1
243,204,351,1
244,204,610,1
245,204,1138,1
246,204,1148,1
247,205,1191,1
248,205,855,1
249,205,643,1
250,205,870,1
251,205,1168,1
252,205,1163,1
253,205,784,1
254,205,1218,1
255,205,133,1
256,205,649,1
257,205,589,1
258,205,1170,1
259,205,809,1
260,205,115,1
261,205,351,1
262,205,696,1
263,205,230,1
264,205,996,1
265,205,745,1
266,205,477,1
267,205,1230,1
268,205,725,1
269,205,1271,1
270,205,1042,1
271,205,490,1
272,205,1350,1
273,205,209,1
274,205,1399,1
275,205,614,1
276,205,378,1
277,205,1001,1
278,205,467,1
279,205,998,1
280,205,609,1
281,205,1391,1
282,205,689,1
283,205,1354,1
284,205,1127,1
285,205,878,1
286,205,1082,1
287,205,538,1
288,205,1062,1
289,205,819,1
290,205,181,1
291,205,7,1
292,205,1183,1
293,205,840,1
294,205,1031,1
295,205,412,1
296,205,963,1
297,205,63,1
298,205,12,1
299,205,99,1
300,205,1107,1
301,205,754,1
302,205,324,1
303,205,381,1
304,205,346,1
305,205,1358,1
306,205,462,1
307,205,575,1
308,205,693,1
309,205,1086,1
310,205,383,1
311,205,1262,1
312,205,981,1
313,205,1138,1
314,205,1286,1
315,205,500,1
316,205,959,1
317,205,552,1
318,205,1371,1
319,205,68,1
320,205,310,1
321,205,1017,1
322,205,387,1
323,205,803,1
324,205,348,1
325,205,1215,1
326,205,829,1
327,205,1016,1
328,205,540,1
329,205,1396,1
330,209,1127,1
331,212,226,1
332,212,1365,1
333,226,1344,1
334,235,1133,1
335,235,1215,1
336,239,948,1
337,239,747,1
338,239,351,1
339,239,472,1
340,239,1401,1
341,242,98,1
342,242,453,1
343,242,655,1
344,242,229,1
345,242,930,1
346,242,1211,1
347,242,1025,1
348,242,427,1
349,242,376,1
350,242,351,1
351,242,1260,1
352,242,1058,1
353,242,1070,1
354,242,837,1
355,242,1262,1
356,242,606,1
357,242,957,1
358,242,763,1
359,242,782,1
360,242,526,1
361,242,515,1
362,242,1215,1
363,242,524,1
364,242,310,1
365,242,1340,1
366,242,661,1
367,242,424,1
368,242,216,1
369,242,294,1
370,242,222,1
371,242,610,1
372,242,876,1
373,242,508,1
374,242,48,1
375,244,568,1
376,255,351,1
377,257,1014,1
378,257,463,1
379,257,1045,1
380,257,840,1
381,257,112,1
382,257,269,1
383,257,1240,1
384,257,63,1
385,257,273,1
386,257,887,1
387,257,134,1
388,257,1418,1
389,257,714,1
390,257,390,1
391,257,1196,1
392,257,242,1
393,257,1168,1
394,257,171,1
