,TF,Target,Label
0,17,871,1
2,17,727,1
3,17,629,1
10,17,695,1
11,17,216,1
12,17,24,1
13,17,661,1
20,17,403,1
25,17,252,1
29,17,910,1
30,17,617,1
31,17,272,1
34,17,840,1
35,17,1059,1
36,17,162,1
37,17,218,1
38,17,316,1
40,17,130,1
43,17,1,1
44,17,616,1
45,17,696,1
50,17,424,1
51,17,51,1
56,17,668,1
58,17,47,1
60,17,203,1
61,17,781,1
64,17,762,1
65,17,465,1
66,17,837,1
69,17,1049,1
70,17,196,1
77,17,906,1
79,17,907,1
82,17,342,1
85,17,620,1
86,17,1054,1
90,17,574,1
91,17,442,1
92,17,720,1
93,17,150,1
94,17,772,1
95,17,1003,1
97,17,411,1
100,17,192,1
101,17,108,1
102,17,758,1
103,17,609,1
105,17,597,1
106,17,592,1
110,17,650,1
111,17,749,1
112,17,654,1
113,17,759,1
116,17,245,1
117,17,812,1
118,17,1128,1
123,17,811,1
124,17,557,1
128,17,718,1
130,17,726,1
131,17,137,1
132,17,277,1
137,17,1041,1
138,17,313,1
139,17,202,1
149,17,737,1
150,17,526,1
155,17,369,1
157,17,468,1
158,17,194,1
160,17,1020,1
167,17,345,1
169,17,473,1
174,17,1126,1
177,17,163,1
179,17,326,1
180,17,235,1
181,17,977,1
182,17,303,1
184,17,846,1
185,17,121,1
188,17,1052,1
190,17,191,1
191,17,300,1
192,17,799,1
193,17,343,1
195,17,275,1
199,17,381,1
200,17,667,1
201,17,721,1
202,17,450,1
203,17,556,1
204,17,801,1
206,17,756,1
210,17,387,1
214,17,705,1
215,17,119,1
217,17,571,1
224,17,873,1
225,17,859,1
226,17,564,1
231,17,745,1
232,17,699,1
237,17,895,1
238,17,569,1
239,17,1067,1
240,17,904,1
242,17,655,1
243,17,887,1
244,17,118,1
245,17,61,1
247,17,836,1
252,17,386,1
253,17,214,1
254,17,788,1
256,17,633,1
258,17,936,1
259,17,49,1
260,17,767,1
263,17,100,1
267,17,123,1
272,17,226,1
273,17,717,1
277,17,822,1
279,17,74,1
280,17,48,1
283,17,365,1
287,17,1062,1
288,17,1119,1
289,17,635,1
292,17,890,1
294,17,902,1
297,17,128,1
299,17,268,1
300,17,536,1
302,17,1127,1
309,17,805,1
312,17,492,1
316,17,1013,1
317,17,888,1
320,17,596,1
321,17,176,1
322,17,981,1
325,17,134,1
328,17,621,1
329,17,793,1
330,17,434,1
331,17,344,1
332,17,463,1
334,17,102,1
338,17,221,1
342,17,1083,1
349,17,132,1
352,17,213,1
358,17,254,1
361,17,1039,1
362,17,302,1
367,17,167,1
368,17,982,1
377,17,877,1
379,17,312,1
384,17,41,1
386,17,534,1
387,17,499,1
388,17,142,1
389,17,28,1
391,17,672,1
394,17,784,1
396,17,605,1
398,17,458,1
404,17,572,1
405,17,728,1
408,17,475,1
409,17,917,1
414,17,238,1
418,17,943,1
419,17,978,1
420,17,714,1
421,17,687,1
422,17,1010,1
423,17,63,1
426,17,371,1
428,17,109,1
430,17,593,1
431,17,1022,1
432,17,649,1
435,17,396,1
437,17,9,1
444,17,760,1
452,17,248,1
453,17,1006,1
454,17,1007,1
457,17,426,1
458,17,751,1
462,17,885,1
463,17,619,1
466,17,990,1
467,17,487,1
