,TF,Target,Label
0,2,680,1
1,2,84,1
2,15,253,1
3,15,442,1
4,15,258,1
5,15,31,1
6,15,153,1
7,15,110,1
8,15,699,1
9,15,675,1
10,15,490,1
11,15,285,1
12,15,471,1
13,15,698,1
14,15,347,1
15,15,687,1
16,15,609,1
17,15,155,1
18,15,293,1
19,15,667,1
20,15,326,1
21,15,82,1
22,15,263,1
23,15,590,1
24,21,125,1
25,21,97,1
26,21,56,1
27,21,283,1
28,21,640,1
29,21,79,1
30,21,458,1
31,21,92,1
32,21,597,1
33,21,93,1
34,21,664,1
35,21,54,1
36,21,335,1
37,21,696,1
38,21,271,1
39,21,351,1
40,21,385,1
41,21,619,1
42,21,210,1
43,21,209,1
44,21,36,1
45,21,683,1
46,21,318,1
47,21,614,1
48,21,255,1
49,21,201,1
50,21,127,1
51,21,137,1
52,21,364,1
53,21,39,1
54,29,352,1
55,29,545,1
56,33,680,1
57,33,311,1
58,33,359,1
59,33,459,1
60,33,189,1
61,33,602,1
62,33,197,1
63,33,330,1
64,37,325,1
65,37,33,1
66,39,70,1
67,39,92,1
68,39,210,1
69,39,459,1
70,39,199,1
71,48,203,1
72,48,640,1
73,48,224,1
74,48,92,1
75,48,524,1
76,48,199,1
77,48,29,1
78,48,15,1
79,48,482,1
80,48,173,1
81,48,609,1
82,48,395,1
83,48,139,1
84,57,448,1
85,57,668,1
86,57,210,1
87,57,201,1
88,59,612,1
89,59,91,1
90,59,242,1
91,59,129,1
92,59,20,1
93,59,682,1
94,59,6,1
95,59,683,1
96,59,103,1
97,59,150,1
98,59,202,1
99,59,316,1
100,59,555,1
101,59,430,1
102,59,22,1
103,59,43,1
104,59,352,1
105,59,699,1
106,59,508,1
107,59,415,1
108,59,326,1
109,59,561,1
110,59,32,1
111,59,286,1
112,59,657,1
113,59,240,1
114,59,178,1
115,62,224,1
116,62,533,1
117,67,556,1
118,70,11,1
119,72,511,1
120,72,210,1
121,72,395,1
122,79,511,1
123,79,21,1
124,79,484,1
125,79,575,1
126,79,100,1
127,79,463,1
128,79,652,1
129,79,174,1
130,79,199,1
131,79,242,1
132,82,110,1
133,82,482,1
134,82,186,1
135,82,675,1
136,82,698,1
137,82,31,1
138,82,389,1
139,82,609,1
140,82,293,1
141,82,471,1
142,82,524,1
143,82,442,1
144,82,253,1
145,82,230,1
146,82,699,1
147,82,343,1
148,82,232,1
149,82,548,1
150,82,372,1
151,82,512,1
152,82,213,1
153,82,258,1
154,92,363,1
155,92,210,1
156,92,335,1
157,92,611,1
158,92,685,1
159,92,21,1
160,92,97,1
161,92,203,1
162,92,39,1
163,92,56,1
164,92,592,1
165,92,463,1
166,92,408,1
167,92,201,1
168,92,352,1
169,92,137,1
170,92,54,1
171,92,271,1
172,92,664,1
173,100,128,1
174,100,22,1
175,100,367,1
176,100,92,1
177,100,311,1
178,100,522,1
179,100,254,1
180,100,262,1
181,100,242,1
182,100,672,1
183,100,29,1
184,100,503,1
185,100,629,1
186,100,586,1
187,100,2,1
188,100,48,1
189,100,484,1
190,100,616,1
191,100,189,1
192,100,310,1
193,100,304,1
194,100,511,1
195,100,463,1
196,100,598,1
197,100,33,1
198,100,459,1
199,100,54,1
200,100,401,1
201,100,691,1
202,106,566,1
203,106,502,1
204,109,680,1
205,109,118,1
206,118,556,1
207,118,680,1
208,118,10,1
209,118,490,1
210,118,493,1
211,119,605,1
212,119,342,1
213,119,632,1
214,119,588,1
215,125,363,1
216,139,326,1
217,139,359,1
218,139,640,1
219,139,48,1
220,139,352,1
221,149,458,1
222,149,514,1
223,149,502,1
224,149,224,1
225,173,478,1
226,173,453,1
227,173,207,1
228,173,240,1
229,173,284,1
230,173,531,1
231,173,539,1
232,173,216,1
233,173,210,1
234,173,458,1
235,173,280,1
236,173,581,1
237,173,409,1
238,173,648,1
239,173,443,1
240,173,392,1
241,173,671,1
242,173,494,1
243,173,30,1
244,173,696,1
245,173,345,1
246,173,508,1
247,173,49,1
248,173,48,1
249,177,390,1
250,177,528,1
251,177,221,1
252,177,659,1
253,190,185,1
254,190,548,1
255,194,556,1
256,199,203,1
257,199,395,1
258,199,247,1
259,199,404,1
260,201,363,1
261,201,255,1
262,201,400,1
263,201,84,1
264,201,491,1
265,201,359,1
266,201,459,1
267,201,435,1
268,201,219,1
269,201,635,1
270,201,481,1
271,201,559,1
272,201,590,1
273,201,13,1
274,201,50,1
275,201,406,1
276,201,609,1
277,201,397,1
278,201,556,1
279,201,334,1
280,201,7,1
281,201,601,1
282,201,686,1
283,201,271,1
284,201,164,1
285,201,545,1
286,201,189,1
287,203,255,1
288,203,518,1
289,209,59,1
290,209,393,1
291,209,352,1
292,224,282,1
293,224,259,1
294,224,589,1
295,224,533,1
296,224,602,1
297,224,668,1
298,224,275,1
299,224,425,1
300,230,285,1
301,230,157,1
302,230,640,1
303,230,15,1
304,230,524,1
305,230,213,1
306,230,153,1
307,230,293,1
308,230,186,1
309,230,343,1
310,230,389,1
311,230,82,1
312,230,590,1
313,230,155,1
314,230,372,1
315,230,620,1
316,230,347,1
317,230,95,1
318,230,220,1
319,230,48,1
320,238,480,1
321,242,247,1
322,244,359,1
323,244,602,1
324,245,95,1
325,245,26,1
326,245,548,1
327,245,512,1
328,245,555,1
329,245,213,1
330,245,117,1
331,245,609,1
332,247,199,1
333,259,93,1
334,259,100,1
335,259,33,1
336,271,10,1
337,271,463,1
338,273,395,1
339,273,501,1
340,275,149,1
341,275,602,1
342,282,92,1
343,282,21,1
344,282,246,1
345,282,149,1
346,284,532,1
347,284,285,1
348,287,325,1
349,293,253,1
350,293,186,1
351,293,232,1
352,293,482,1
353,293,48,1
354,293,31,1
355,293,372,1
356,293,157,1
357,293,442,1
358,293,512,1
359,293,667,1
360,293,258,1
361,293,565,1
362,293,15,1
363,293,548,1
364,293,609,1
365,293,620,1
366,293,82,1
367,293,230,1
368,293,110,1
369,293,343,1
370,293,590,1
371,299,605,1
372,300,426,1
373,300,481,1
374,311,224,1
375,325,37,1
376,325,139,1
377,325,330,1
378,325,287,1
379,352,275,1
380,352,609,1
381,352,698,1
382,352,224,1
383,352,562,1
384,352,313,1
385,352,137,1
386,352,682,1
387,352,287,1
388,352,112,1
389,352,664,1
390,352,455,1
391,352,413,1
392,352,355,1
393,352,209,1
394,352,151,1
395,352,325,1
396,352,419,1
397,352,197,1
398,352,2,1
399,352,373,1
400,352,610,1
401,352,451,1
402,352,26,1
403,352,210,1
404,352,24,1
405,352,478,1
406,352,229,1
407,352,351,1
408,352,678,1
409,352,211,1
410,352,687,1
411,352,159,1
412,352,206,1
413,352,502,1
414,352,185,1
415,352,118,1
416,352,120,1
417,352,316,1
418,352,659,1
419,352,353,1
420,352,470,1
421,352,498,1
422,352,356,1
423,353,245,1
424,353,483,1
425,353,471,1
426,353,372,1
427,353,640,1
428,353,190,1
429,353,95,1
430,353,274,1
431,353,609,1
432,353,26,1
433,353,647,1
434,353,548,1
435,359,201,1
436,359,139,1
437,359,20,1
438,359,352,1
439,364,300,1
440,364,481,1
441,364,684,1
442,364,395,1
443,369,624,1
444,375,133,1
445,375,659,1
446,375,32,1
447,375,390,1
448,395,497,1
449,395,149,1
450,395,48,1
451,395,609,1
452,404,439,1
453,404,199,1
454,404,259,1
455,404,203,1
456,406,41,1
457,406,118,1
458,406,698,1
459,406,99,1
460,406,313,1
461,406,668,1
462,406,470,1
463,406,383,1
464,406,681,1
465,406,547,1
466,406,280,1
467,406,34,1
468,406,293,1
469,406,419,1
470,406,116,1
471,406,175,1
472,406,538,1
473,406,355,1
474,406,114,1
475,406,308,1
476,406,332,1
477,406,496,1
478,406,141,1
479,406,245,1
480,406,621,1
481,406,336,1
482,406,135,1
483,406,626,1
484,406,699,1
485,406,543,1
486,406,373,1
487,406,695,1
488,406,586,1
489,406,120,1
490,406,639,1
491,406,290,1
492,406,413,1
493,406,91,1
494,406,542,1
495,406,455,1
496,406,26,1
497,406,160,1
498,406,687,1
499,406,411,1
500,406,379,1
501,406,532,1
502,406,277,1
503,406,529,1
504,406,356,1
505,406,462,1
506,406,32,1
507,406,484,1
508,409,292,1
509,409,592,1
510,409,219,1
511,409,443,1
512,409,352,1
513,409,106,1
514,409,689,1
515,409,526,1
516,409,209,1
517,409,81,1
518,409,523,1
519,425,435,1
520,425,518,1
521,425,224,1
522,425,611,1
523,425,642,1
524,426,300,1
525,426,684,1
526,430,593,1
527,430,119,1
528,433,456,1
529,435,201,1
530,435,315,1
531,435,617,1
532,435,590,1
533,435,656,1
534,435,516,1
535,435,287,1
536,435,128,1
537,435,642,1
538,435,518,1
539,439,195,1
540,439,79,1
541,439,271,1
542,439,404,1
543,439,595,1
544,439,179,1
545,439,157,1
546,439,352,1
547,439,408,1
548,439,551,1
549,439,92,1
550,439,395,1
551,453,100,1
552,456,554,1
553,456,515,1
554,456,317,1
555,456,597,1
556,456,80,1
557,456,400,1
558,458,589,1
559,458,587,1
560,458,415,1
561,458,629,1
562,458,21,1
563,458,520,1
564,458,5,1
565,458,214,1
566,458,613,1
567,458,347,1
568,458,33,1
569,458,556,1
570,458,13,1
571,458,244,1
572,458,286,1
573,458,660,1
574,458,454,1
575,477,21,1
576,477,189,1
577,477,602,1
578,477,668,1
579,477,33,1
580,477,37,1
581,477,59,1
582,477,330,1
583,481,364,1
584,481,300,1
585,481,201,1
586,482,565,1
587,482,471,1
588,482,640,1
589,482,675,1
590,482,609,1
591,482,253,1
592,482,263,1
593,482,185,1
594,482,232,1
595,482,220,1
596,482,524,1
597,482,389,1
598,482,155,1
599,482,186,1
600,482,667,1
601,482,698,1
602,482,157,1
603,482,153,1
604,482,15,1
605,482,620,1
606,482,110,1
607,482,230,1
608,494,400,1
609,494,567,1
610,494,523,1
611,494,456,1
612,497,275,1
613,498,569,1
614,501,500,1
615,502,603,1
616,502,79,1
617,502,203,1
618,511,533,1
619,511,502,1
