,TF,Target,Label
0,14,369,1
1,14,862,1
2,14,450,1
3,14,1014,1
4,14,529,1
5,14,935,1
6,14,632,1
7,14,412,1
8,35,688,1
9,35,397,1
10,35,467,1
11,35,661,1
12,35,1044,1
13,35,763,1
14,35,1028,1
15,35,616,1
16,38,163,1
17,38,564,1
18,38,1108,1
19,38,1096,1
20,38,1110,1
21,38,863,1
22,38,819,1
23,38,309,1
24,38,839,1
25,59,791,1
26,75,618,1
27,75,1044,1
28,75,688,1
29,75,85,1
30,75,397,1
31,75,35,1
32,85,13,1
33,85,1044,1
34,85,35,1
35,85,467,1
36,85,596,1
37,85,661,1
38,85,840,1
39,85,397,1
40,89,444,1
41,107,818,1
42,108,1106,1
43,128,892,1
44,128,353,1
45,138,9,1
46,138,1111,1
47,138,256,1
48,138,329,1
49,162,502,1
50,162,481,1
51,171,862,1
52,175,113,1
53,175,232,1
54,175,1032,1
55,175,1096,1
56,175,477,1
57,175,39,1
58,175,825,1
59,175,166,1
60,175,408,1
61,175,1085,1
62,175,361,1
63,175,819,1
64,175,781,1
65,175,103,1
66,175,145,1
67,175,951,1
68,175,758,1
69,175,213,1
70,175,1110,1
71,175,473,1
72,253,505,1
73,253,275,1
74,257,1106,1
75,257,862,1
76,257,957,1
77,267,784,1
78,297,1113,1
79,297,311,1
80,297,687,1
81,297,704,1
82,297,181,1
83,297,1019,1
84,297,179,1
85,299,756,1
86,299,1125,1
87,302,532,1
88,302,1047,1
89,311,637,1
90,311,1092,1
91,311,585,1
92,311,1108,1
93,311,828,1
94,311,113,1
95,311,574,1
96,311,716,1
97,311,516,1
98,311,103,1
99,311,924,1
100,311,733,1
101,311,904,1
102,311,952,1
103,311,951,1
104,311,145,1
105,311,361,1
106,311,328,1
107,311,825,1
108,311,163,1
109,311,373,1
110,311,751,1
111,311,1115,1
112,311,39,1
113,311,473,1
114,311,863,1
115,311,179,1
116,311,356,1
117,311,213,1
118,311,444,1
119,311,727,1
120,319,507,1
121,319,967,1
122,333,691,1
123,348,392,1
124,348,1115,1
125,356,824,1
126,356,311,1
127,356,1125,1
128,356,307,1
129,356,953,1
130,356,51,1
131,356,784,1
132,360,846,1
133,360,542,1
134,360,963,1
135,360,90,1
136,360,704,1
137,360,1044,1
138,360,1019,1
139,360,179,1
140,360,616,1
141,387,4,1
142,387,435,1
143,387,106,1
144,387,804,1
145,387,234,1
146,387,77,1
147,387,957,1
148,387,1111,1
149,387,93,1
150,387,926,1
151,387,338,1
152,387,450,1
153,387,276,1
154,387,438,1
155,387,530,1
156,387,164,1
157,387,352,1
158,387,221,1
159,387,271,1
160,387,32,1
161,387,728,1
162,392,1115,1
163,392,863,1
164,392,952,1
165,392,819,1
166,392,473,1
167,392,328,1
168,392,26,1
169,406,1081,1
170,406,468,1
171,406,935,1
172,406,92,1
173,412,14,1
174,412,782,1
175,412,1021,1
176,412,800,1
177,412,962,1
178,412,1002,1
179,412,81,1
180,412,556,1
181,412,764,1
182,412,529,1
183,422,179,1
184,422,890,1
185,422,350,1
186,422,531,1
187,422,1110,1
188,422,716,1
189,422,727,1
190,422,226,1
191,422,991,1
192,422,328,1
193,422,817,1
194,422,1129,1
195,422,733,1
196,422,751,1
197,422,574,1
198,422,704,1
199,422,815,1
200,422,473,1
201,422,361,1
202,422,1096,1
203,422,825,1
204,422,994,1
205,422,758,1
206,422,520,1
207,422,113,1
208,422,1018,1
209,422,22,1
210,422,103,1
211,422,781,1
212,422,839,1
213,422,395,1
214,422,934,1
215,422,76,1
216,422,444,1
217,422,311,1
218,422,181,1
219,422,1108,1
220,422,542,1
221,422,235,1
222,422,612,1
223,422,254,1
224,422,828,1
225,422,863,1
226,422,90,1
227,438,728,1
228,438,320,1
229,438,387,1
230,438,231,1
231,457,428,1
232,457,473,1
233,460,1044,1
234,460,763,1
235,460,616,1
236,460,955,1
237,465,718,1
238,465,210,1
239,465,356,1
240,465,632,1
241,465,792,1
242,502,951,1
243,502,756,1
244,502,963,1
245,502,481,1
246,502,506,1
247,502,621,1
248,502,993,1
249,506,784,1
250,506,13,1
251,506,925,1
252,515,472,1
253,515,282,1
254,524,1096,1
255,524,934,1
256,524,680,1
257,524,1115,1
258,526,507,1
259,526,951,1
260,528,1096,1
261,532,1047,1
262,532,302,1
263,572,285,1
264,572,256,1
265,572,9,1
266,572,275,1
267,572,136,1
268,577,406,1
269,577,975,1
270,577,378,1
271,577,318,1
272,577,301,1
273,577,1081,1
274,577,14,1
275,577,835,1
276,577,789,1
277,585,516,1
278,585,395,1
279,585,618,1
280,585,90,1
281,585,22,1
282,585,1115,1
283,585,952,1
284,585,444,1
285,585,828,1
286,585,825,1
287,585,311,1
288,585,863,1
289,585,422,1
290,585,815,1
291,585,1108,1
292,585,819,1
293,585,213,1
294,585,270,1
295,585,583,1
296,585,991,1
297,585,727,1
298,585,163,1
299,585,226,1
300,585,145,1
301,585,687,1
302,585,520,1
303,585,76,1
304,585,469,1
305,585,817,1
306,585,473,1
307,585,372,1
308,585,637,1
309,585,1096,1
310,585,1032,1
311,585,350,1
312,585,890,1
313,585,122,1
314,616,360,1
315,616,542,1
316,616,90,1
317,616,1048,1
318,616,1044,1
319,616,704,1
320,616,658,1
321,616,1075,1
322,616,687,1
323,622,756,1
324,622,897,1
325,622,556,1
326,622,460,1
327,658,179,1
328,658,360,1
329,658,846,1
330,658,184,1
331,658,616,1
332,670,499,1
333,670,608,1
334,670,780,1
335,670,46,1
336,676,361,1
337,676,309,1
338,676,166,1
339,676,1108,1
340,676,477,1
341,676,163,1
342,676,168,1
343,676,473,1
344,676,328,1
345,676,758,1
346,676,444,1
347,676,471,1
348,676,825,1
349,676,1096,1
350,676,209,1
351,676,951,1
352,676,192,1
353,676,430,1
354,676,923,1
355,676,145,1
356,676,751,1
357,676,537,1
358,676,232,1
359,691,1115,1
360,691,957,1
361,691,333,1
362,691,198,1
363,716,817,1
364,716,312,1
365,716,727,1
366,716,564,1
367,716,469,1
368,716,1129,1
369,716,311,1
370,716,924,1
371,716,213,1
372,716,520,1
373,716,1096,1
374,716,890,1
375,716,396,1
376,716,90,1
377,716,361,1
378,716,895,1
379,716,618,1
380,716,163,1
381,716,235,1
382,716,516,1
383,716,994,1
384,716,863,1
385,716,179,1
386,716,602,1
387,716,977,1
388,716,1018,1
389,716,372,1
390,716,226,1
391,716,574,1
392,716,637,1
393,716,422,1
394,716,181,1
395,716,751,1
396,716,583,1
397,716,842,1
398,716,137,1
399,716,934,1
400,718,465,1
401,719,1080,1
402,719,468,1
403,719,92,1
404,719,406,1
405,753,319,1
406,753,435,1
407,756,622,1
408,756,299,1
409,764,412,1
410,784,952,1
411,784,951,1
412,784,267,1
413,784,506,1
414,784,1115,1
415,786,356,1
416,786,502,1
417,786,1082,1
418,786,680,1
419,786,1096,1
