,TF,Target,Label
0,31,452,1
1,31,244,1
2,31,516,1
3,31,445,1
4,31,629,1
5,31,340,1
6,51,116,1
7,58,16,1
8,58,220,1
9,58,190,1
10,58,200,1
11,58,542,1
12,58,517,1
13,58,431,1
14,58,606,1
15,58,272,1
16,58,87,1
17,58,472,1
18,58,416,1
19,58,592,1
20,74,16,1
21,74,540,1
22,74,307,1
23,74,641,1
24,74,105,1
25,74,518,1
26,74,36,1
27,91,472,1
28,116,604,1
29,116,690,1
30,116,328,1
31,116,246,1
32,116,621,1
33,116,80,1
34,116,633,1
35,116,327,1
36,116,22,1
37,116,369,1
38,123,414,1
39,123,226,1
40,171,382,1
41,194,690,1
42,194,58,1
43,194,64,1
44,194,63,1
45,194,507,1
46,194,477,1
47,203,535,1
48,222,400,1
49,236,171,1
50,236,328,1
51,238,171,1
52,238,540,1
53,243,236,1
54,243,482,1
55,244,516,1
56,244,489,1
57,244,452,1
58,244,520,1
59,244,266,1
60,244,566,1
61,245,524,1
62,245,645,1
63,245,374,1
64,245,573,1
65,245,654,1
66,345,171,1
67,382,403,1
68,382,325,1
69,382,81,1
70,382,287,1
71,382,272,1
72,409,647,1
73,409,436,1
74,409,272,1
75,409,291,1
76,409,223,1
77,409,543,1
78,409,606,1
79,409,253,1
80,409,565,1
81,409,335,1
82,409,478,1
83,409,222,1
84,409,428,1
85,409,555,1
86,431,58,1
87,442,540,1
88,442,570,1
89,442,542,1
90,516,266,1
91,516,244,1
92,516,566,1
93,516,31,1
94,516,489,1
95,517,654,1
96,518,280,1
97,518,286,1
98,524,9,1
99,524,654,1
100,540,472,1
101,540,434,1
102,540,507,1
103,540,91,1
104,540,236,1
105,541,127,1
106,583,171,1
107,594,396,1
108,594,132,1
109,604,38,1
110,604,573,1
111,604,470,1
112,604,365,1
113,604,152,1
114,604,293,1
115,604,247,1
116,604,114,1
117,604,527,1
118,604,340,1
119,604,13,1
120,604,4,1
121,604,541,1
122,604,393,1
123,604,504,1
124,604,174,1
125,604,204,1
126,604,416,1
127,604,185,1
128,604,538,1
129,604,532,1
130,604,102,1
131,604,401,1
132,604,653,1
133,606,400,1
134,639,542,1
135,639,49,1
136,653,243,1
137,653,604,1
138,654,168,1
139,654,573,1
140,654,459,1
141,654,594,1
142,654,138,1
143,654,374,1
144,654,150,1
145,654,247,1
146,671,422,1
147,671,504,1
148,671,486,1
149,671,38,1
150,671,13,1
151,671,373,1
152,671,365,1
153,671,65,1
154,671,513,1
155,671,328,1
156,671,566,1
157,671,268,1
158,671,353,1
159,671,185,1
160,671,3,1
161,671,183,1
162,671,481,1
163,671,403,1
164,671,462,1
165,671,232,1
166,671,656,1
167,671,30,1
168,671,72,1
169,671,432,1
170,671,529,1
171,31,363,0
172,31,647,0
173,31,121,0
174,31,497,0
175,31,653,0
176,31,664,0
177,51,359,0
178,58,246,0
179,58,113,0
180,58,198,0
181,58,522,0
182,58,121,0
183,58,607,0
184,58,94,0
185,58,250,0
186,58,534,0
187,58,392,0
188,58,528,0
189,58,665,0
190,58,189,0
191,74,503,0
192,74,288,0
193,74,417,0
194,74,599,0
195,74,272,0
196,74,73,0
197,74,131,0
198,91,608,0
199,116,360,0
200,116,484,0
201,116,225,0
202,116,340,0
203,116,205,0
204,116,390,0
205,116,619,0
206,116,505,0
207,116,429,0
208,116,284,0
209,123,366,0
210,123,245,0
211,171,682,0
212,194,206,0
213,194,592,0
214,194,83,0
215,194,278,0
216,194,75,0
217,194,518,0
218,203,608,0
219,222,501,0
220,236,169,0
221,236,597,0
222,238,471,0
223,238,112,0
224,243,451,0
225,243,343,0
226,244,122,0
227,244,159,0
228,244,75,0
229,244,479,0
230,244,73,0
231,244,419,0
232,245,611,0
233,245,485,0
234,245,144,0
235,245,675,0
236,245,401,0
237,345,56,0
238,382,636,0
239,382,611,0
240,382,43,0
241,382,539,0
242,382,467,0
243,409,537,0
244,409,301,0
245,409,66,0
246,409,514,0
247,409,513,0
248,409,561,0
249,409,224,0
250,409,372,0
251,409,307,0
252,409,363,0
253,409,540,0
254,409,105,0
255,409,374,0
256,409,332,0
257,431,106,0
258,442,270,0
259,442,435,0
260,442,556,0
261,516,91,0
262,516,507,0
263,516,200,0
264,516,58,0
265,516,484,0
266,517,356,0
267,518,320,0
268,518,328,0
269,524,397,0
270,524,687,0
271,540,177,0
272,540,25,0
273,540,223,0
274,540,187,0
275,540,428,0
276,541,295,0
277,583,600,0
278,594,270,0
279,594,170,0
280,604,509,0
281,604,336,0
282,604,107,0
283,604,141,0
284,604,48,0
285,604,442,0
286,604,11,0
287,604,145,0
288,604,498,0
289,604,426,0
290,604,175,0
291,604,427,0
292,604,668,0
293,604,154,0
294,604,605,0
295,604,242,0
296,604,263,0
297,604,557,0
298,604,27,0
299,604,156,0
300,604,581,0
301,604,314,0
302,604,397,0
303,604,125,0
304,606,86,0
305,639,665,0
306,639,254,0
307,653,191,0
308,653,98,0
309,654,396,0
310,654,69,0
311,654,561,0
312,654,37,0
313,654,177,0
314,654,166,0
315,654,534,0
316,654,364,0
317,671,338,0
318,671,36,0
319,671,168,0
320,671,106,0
321,671,473,0
322,671,52,0
323,671,42,0
324,671,466,0
325,671,412,0
326,671,691,0
327,671,531,0
328,671,552,0
329,671,467,0
330,671,595,0
331,671,546,0
332,671,37,0
333,671,134,0
334,671,652,0
335,671,272,0
336,671,279,0
337,671,94,0
338,671,289,0
339,671,458,0
340,671,551,0
341,671,637,0
