,TF,Target,Label
0,4,829,1
1,4,763,1
2,4,377,1
3,4,79,1
4,17,410,1
5,17,1068,1
6,17,79,1
7,17,918,1
8,17,714,1
9,17,723,1
10,17,381,1
11,17,671,1
12,17,430,1
13,17,180,1
14,17,1101,1
15,17,416,1
16,17,806,1
17,17,1198,1
18,17,890,1
19,17,971,1
20,17,1142,1
21,17,849,1
22,23,192,1
23,23,1070,1
24,23,1176,1
25,27,932,1
26,27,320,1
27,27,582,1
28,27,151,1
29,30,157,1
30,30,1144,1
31,30,679,1
32,30,444,1
33,30,975,1
34,30,466,1
35,30,588,1
36,30,608,1
37,30,66,1
38,54,36,1
39,54,1018,1
40,54,240,1
41,54,217,1
42,59,1018,1
43,59,164,1
44,59,918,1
45,59,199,1
46,59,1061,1
47,59,747,1
48,59,554,1
49,59,344,1
50,59,1174,1
51,59,871,1
52,59,901,1
53,59,416,1
54,59,410,1
55,59,877,1
56,59,630,1
57,59,990,1
58,59,103,1
59,72,723,1
60,72,180,1
61,72,307,1
62,72,127,1
63,72,806,1
64,72,311,1
65,72,559,1
66,72,1037,1
67,78,577,1
68,78,670,1
69,78,756,1
70,79,582,1
71,79,1037,1
72,79,1183,1
73,79,573,1
74,79,1198,1
75,79,714,1
76,79,1171,1
77,79,180,1
78,79,307,1
79,79,4,1
80,79,454,1
81,79,806,1
82,79,396,1
83,80,403,1
84,80,605,1
85,80,120,1
86,80,501,1
87,80,106,1
88,82,440,1
89,82,993,1
90,82,537,1
91,82,834,1
92,82,886,1
93,82,770,1
94,82,835,1
95,82,1150,1
96,82,899,1
97,82,162,1
98,82,511,1
99,82,877,1
100,95,1111,1
101,95,215,1
102,95,610,1
103,95,246,1
104,95,858,1
105,95,180,1
106,111,886,1
107,111,611,1
108,111,749,1
109,111,950,1
110,111,899,1
111,111,66,1
112,111,228,1
113,111,43,1
114,111,1135,1
115,111,48,1
116,111,237,1
117,111,996,1
118,111,244,1
119,111,198,1
120,111,350,1
121,111,748,1
122,111,189,1
123,111,315,1
124,111,965,1
125,111,366,1
126,111,434,1
127,111,885,1
128,111,608,1
129,111,316,1
130,111,102,1
131,111,274,1
132,111,145,1
133,111,1073,1
134,111,135,1
135,111,992,1
136,111,1083,1
137,118,57,1
138,118,66,1
139,118,996,1
140,118,111,1
141,118,886,1
142,118,1135,1
143,118,157,1
144,118,316,1
145,118,950,1
146,118,280,1
147,118,444,1
148,118,54,1
149,118,1095,1
150,118,1128,1
151,118,679,1
152,118,975,1
153,118,313,1
154,118,477,1
155,118,868,1
156,118,1063,1
157,118,855,1
158,118,1144,1
159,118,53,1
160,118,1004,1
161,118,237,1
162,118,615,1
163,118,992,1
164,118,366,1
165,118,933,1
166,118,965,1
167,118,899,1
168,118,418,1
169,118,265,1
170,118,281,1
171,118,315,1
172,118,102,1
173,118,1010,1
174,118,993,1
175,118,608,1
176,118,456,1
177,118,838,1
178,118,732,1
179,125,515,1
180,141,1098,1
181,141,231,1
182,141,434,1
183,141,510,1
184,141,798,1
185,141,1013,1
186,141,540,1
187,141,597,1
188,141,96,1
189,141,651,1
190,141,1177,1
191,141,552,1
192,141,688,1
193,143,96,1
194,143,231,1
195,143,798,1
196,143,501,1
197,143,552,1
198,143,540,1
199,143,651,1
200,143,456,1
201,143,550,1
202,143,1154,1
203,143,434,1
204,143,444,1
205,143,150,1
206,143,1013,1
207,143,295,1
