,TF,Target,Label
1,46,484,1
4,46,1101,1
5,46,509,1
11,46,440,1
12,46,289,1
14,46,28,1
19,46,465,1
20,46,78,1
24,46,536,1
27,46,432,1
28,46,473,1
29,46,685,1
30,46,1117,1
33,46,1064,1
34,46,892,1
36,46,295,1
37,46,76,1
39,46,758,1
50,46,990,1
52,46,765,1
53,46,318,1
58,46,1029,1
62,46,516,1
63,46,1041,1
65,46,1118,1
66,46,121,1
69,46,575,1
71,46,559,1
72,51,420,1
73,51,237,1
76,51,239,1
77,51,1047,1
78,51,979,1
80,51,1083,1
81,51,112,1
82,51,1079,1
83,51,341,1
89,51,962,1
91,51,94,1
95,51,1013,1
97,51,996,1
98,51,737,1
101,51,84,1
104,51,88,1
106,51,110,1
107,51,679,1
110,51,149,1
111,51,617,1
112,51,796,1
113,51,350,1
115,51,549,1
118,51,1092,1
119,51,576,1
121,51,117,1
122,51,28,1
123,51,673,1
124,51,210,1
127,51,914,1
129,51,1097,1
131,51,77,1
135,51,128,1
137,51,183,1
142,51,282,1
147,51,89,1
148,51,723,1
151,51,596,1
156,51,303,1
157,51,71,1
158,51,423,1
161,51,536,1
164,51,915,1
170,51,532,1
174,51,938,1
175,51,811,1
177,51,440,1
180,51,223,1
186,51,753,1
187,51,873,1
188,51,924,1
190,51,340,1
191,51,140,1
192,51,770,1
194,51,1051,1
195,51,622,1
198,51,292,1
201,51,616,1
202,51,884,1
203,51,1055,1
204,51,672,1
205,51,546,1
210,51,46,1
212,51,1107,1
213,51,574,1
215,51,383,1
221,51,1096,1
227,51,777,1
228,51,721,1
230,51,146,1
232,51,1117,1
233,51,31,1
236,51,228,1
238,51,1109,1
239,51,732,1
240,51,114,1
246,51,437,1
247,51,820,1
250,51,671,1
255,51,836,1
258,51,1076,1
260,51,1,1
263,51,220,1
267,51,963,1
268,51,249,1
270,51,997,1
272,51,496,1
277,51,193,1
278,51,271,1
286,51,776,1
287,51,467,1
288,51,497,1
290,51,1110,1
296,51,368,1
297,51,892,1
301,51,305,1
304,51,1057,1
309,51,943,1
311,51,352,1
312,51,330,1
315,51,1002,1
317,51,61,1
320,51,990,1
322,51,783,1
324,51,64,1
327,51,670,1
328,51,50,1
329,51,457,1
333,51,186,1
334,51,1059,1
338,51,875,1
340,51,844,1
342,51,275,1
343,51,419,1
349,51,170,1
353,51,813,1
355,51,810,1
356,51,540,1
357,51,594,1
358,51,487,1
359,51,342,1
366,51,325,1
367,51,1099,1
368,51,559,1
373,51,916,1
374,51,508,1
375,51,1016,1
376,51,69,1
379,51,1084,1
382,51,869,1
386,51,289,1
388,51,1060,1
389,51,1032,1
392,51,298,1
393,51,852,1
397,51,760,1
403,51,323,1
405,51,1001,1
406,51,1046,1
409,51,945,1
411,51,322,1
419,51,831,1
423,51,908,1
424,51,1080,1
425,51,826,1
429,51,506,1
433,51,297,1
435,51,127,1
436,51,472,1
439,51,499,1
442,51,698,1
445,51,610,1
448,51,605,1
449,51,481,1
451,51,326,1
453,51,948,1
454,51,729,1
455,51,854,1
467,51,118,1
468,51,460,1
471,51,1011,1
473,51,389,1
474,51,675,1
477,51,888,1
478,51,883,1
484,51,385,1
488,51,27,1
490,51,626,1
491,51,748,1
492,51,864,1
493,51,516,1
494,51,756,1
498,51,425,1
506,51,564,1
509,51,92,1
512,51,909,1
515,51,409,1
516,51,70,1
517,51,410,1
518,51,10,1
523,51,1106,1
524,51,135,1
526,51,489,1
532,51,333,1
536,51,691,1
538,51,327,1
539,51,1116,1
541,51,134,1
544,51,73,1
547,51,194,1
551,51,347,1
552,51,548,1
553,51,944,1
554,51,652,1
555,51,539,1
557,51,374,1
561,51,160,1
563,51,130,1
564,51,608,1
565,51,775,1
572,51,741,1
574,51,935,1
579,51,1069,1
582,51,901,1
583,51,867,1
587,51,634,1
590,51,212,1
592,51,286,1
596,51,562,1
598,51,571,1
603,51,751,1
606,51,766,1
610,51,531,1
611,51,181,1
612,51,174,1
614,51,483,1
615,51,439,1
616,51,769,1
617,51,965,1
619,51,154,1
623,51,821,1
627,51,1111,1
628,51,1053,1
631,51,1086,1
637,51,1088,1
640,51,1050,1
649,51,494,1
651,51,1026,1
653,51,87,1
656,51,711,1
657,51,520,1
658,51,745,1
660,51,1052,1
661,51,743,1
664,51,947,1
669,80,246,1
671,80,909,1
675,80,622,1
676,80,545,1
679,80,168,1
682,80,193,1
684,80,476,1
687,80,462,1
688,80,544,1
690,80,480,1
694,80,667,1
699,80,136,1
700,80,85,1
701,80,908,1
703,80,1067,1
705,80,83,1
706,80,438,1
710,80,800,1
711,80,947,1
715,80,411,1
716,80,69,1
718,80,295,1
721,80,801,1
722,80,771,1
723,80,42,1
724,80,920,1
727,80,71,1
730,80,383,1
731,80,978,1
732,80,208,1
734,80,34,1
741,80,284,1
746,80,822,1
747,80,1011,1
748,80,316,1
750,80,82,1
752,80,755,1
753,80,570,1
756,80,608,1
758,80,1111,1
760,80,212,1
762,80,779,1
763,80,848,1
765,80,691,1
766,80,236,1
768,80,934,1
769,80,812,1
770,80,266,1
771,80,1083,1
775,80,1097,1
779,80,897,1
781,80,507,1
785,80,478,1
792,80,1021,1
800,80,734,1
801,80,876,1
802,80,409,1
803,80,428,1
805,80,1013,1
808,93,918,1
809,93,840,1
813,93,50,1
815,93,272,1
818,93,946,1
821,93,858,1
822,93,497,1
825,93,817,1
826,93,188,1
832,93,1111,1
836,93,464,1
838,93,921,1
839,93,809,1
840,93,842,1
841,93,1077,1
848,126,115,1
850,126,453,1
852,126,246,1
860,126,171,1
861,126,169,1
868,126,419,1
871,126,297,1
878,148,908,1
879,148,970,1
880,148,231,1
881,148,312,1
883,148,1086,1
895,148,941,1
896,148,397,1
897,148,640,1
898,148,727,1
901,148,822,1
908,148,536,1
912,148,176,1
916,148,971,1
917,148,986,1
920,148,45,1
921,148,775,1
927,148,713,1
931,148,635,1
933,148,405,1
936,148,868,1
937,148,989,1
941,148,403,1
943,148,515,1
945,148,79,1
948,148,266,1
950,148,1079,1
952,148,648,1
953,148,413,1
954,148,790,1
958,148,506,1
964,148,828,1
965,148,742,1
966,148,602,1
967,148,47,1
969,148,1053,1
972,148,489,1
973,148,1015,1
975,148,349,1
978,148,161,1
980,148,89,1
983,148,669,1
984,148,596,1
986,148,998,1
989,148,749,1
994,148,1030,1
995,148,1014,1
996,148,1063,1
999,148,745,1
1000,148,339,1
1001,148,389,1
1004,148,572,1
1005,148,859,1
1007,148,867,1
1008,148,31,1
1014,148,720,1
1015,148,807,1
1016,148,154,1
1023,148,877,1
1026,148,334,1
1029,148,300,1
1032,148,779,1
1033,148,34,1
1034,148,664,1
1035,148,735,1
1041,148,134,1
1043,148,860,1
1044,148,303,1
1045,148,49,1
1047,148,653,1
1053,148,88,1
1058,148,701,1
1059,148,378,1
1060,148,841,1
1062,148,466,1
1064,148,850,1
1066,148,451,1
1067,148,994,1
1069,148,1052,1
1073,148,217,1
1074,148,94,1
1077,148,750,1
1078,148,1008,1
1080,148,1092,1
1082,148,1001,1
1084,148,792,1
1093,148,1046,1
1094,148,73,1
1098,148,192,1
1100,148,1069,1
1105,148,15,1
1110,148,1028,1
1115,148,293,1
1116,148,311,1
1117,148,9,1
1118,148,476,1
1119,148,857,1
1122,148,71,1
1123,148,591,1
1124,148,325,1
1126,148,43,1
1128,148,443,1
1129,148,288,1
1130,148,806,1
1131,148,542,1
1135,148,832,1
1137,148,612,1
1138,148,104,1
1140,148,616,1
1145,148,133,1
1148,148,963,1
1149,148,752,1
1151,148,320,1
1153,148,952,1
1154,148,365,1
1156,148,13,1
1157,148,879,1
1159,148,78,1
1160,148,974,1
1163,148,59,1
1164,148,608,1
1166,148,557,1
1167,148,162,1
1168,148,409,1
1172,148,1082,1
1177,148,944,1
1178,148,3,1
1179,148,947,1
1183,148,439,1
1185,148,87,1
1186,148,84,1
1187,148,855,1
1191,148,323,1
1193,148,268,1
1194,148,685,1
1199,148,141,1
1200,148,570,1
1202,148,594,1
1204,148,777,1
1209,148,1101,1
1213,148,607,1
1215,148,990,1
1216,148,821,1
1217,148,371,1
1223,148,1022,1
1225,148,712,1
1231,148,932,1
1233,148,235,1
1235,148,1074,1
1239,148,892,1
1243,148,1085,1
1244,148,896,1
1246,148,532,1
1248,148,886,1
1253,148,1088,1
1255,148,518,1
1256,148,670,1
1258,148,200,1
1260,148,355,1
1263,148,11,1
1266,148,925,1
1267,148,586,1
1268,148,619,1
1269,148,973,1
1271,148,965,1
1272,148,377,1
1273,148,567,1
1274,148,539,1
1276,148,205,1
1277,148,1034,1
1283,148,874,1
1288,148,331,1
1289,148,477,1
1290,148,65,1
1292,148,984,1
1294,148,310,1
1295,148,617,1
1297,148,785,1
1299,148,410,1
1302,148,318,1
1306,148,297,1
1307,148,24,1
1308,148,425,1
1309,148,546,1
1311,148,387,1
1315,148,488,1
1320,148,100,1
1323,148,158,1
1326,148,204,1
1328,148,159,1
1329,148,250,1
1330,148,880,1
1332,148,236,1
1334,148,1037,1
1336,148,871,1
1337,148,490,1
1341,148,814,1
1342,148,270,1
1344,148,754,1
1353,148,240,1
1358,148,42,1
1363,148,386,1
1365,148,70,1
1366,148,1017,1
1368,148,819,1
1370,148,646,1
1371,148,1055,1
1372,148,631,1
1374,148,840,1
1375,148,668,1
1378,148,552,1
1384,148,67,1
1387,148,485,1
1390,148,597,1
1392,148,884,1
1396,148,187,1
1399,148,553,1
1401,148,436,1
1403,148,1044,1
1404,148,341,1
1405,148,817,1
1406,148,975,1
1407,148,991,1
1408,148,1076,1
1411,148,554,1
1412,148,120,1
1417,148,432,1
1418,148,763,1
1420,148,424,1
1424,148,483,1
1425,148,137,1
1429,148,636,1
1431,148,285,1
1433,148,460,1
1435,148,23,1
1436,148,499,1
1437,148,280,1
1439,148,50,1
1441,148,679,1
1442,148,577,1
1443,148,911,1
1446,159,469,1
1448,159,745,1
1450,159,1109,1
1454,159,25,1
1456,159,856,1
1459,159,979,1
1464,159,819,1
1465,159,899,1
1470,159,935,1
1471,159,540,1
1473,159,356,1
1474,159,752,1
1478,159,252,1
1485,159,495,1
1486,159,173,1
1487,159,472,1
1488,159,87,1
1489,159,874,1
1491,159,236,1
1492,159,2,1
1493,159,877,1
1494,159,471,1
1497,159,493,1
1501,159,223,1
1503,159,883,1
1505,159,720,1
1507,159,382,1
1508,159,1055,1
1509,159,43,1
1510,159,790,1
1511,159,512,1
1520,159,1024,1
1521,159,153,1
1525,159,995,1
1529,159,531,1
1530,159,1058,1
1533,159,1072,1
1534,159,548,1
1536,159,442,1
1539,159,909,1
1541,159,235,1
1544,159,618,1
1545,159,387,1
1548,159,797,1
1555,159,437,1
1562,159,221,1
1568,159,171,1
1572,159,851,1
1573,159,638,1
1574,159,766,1
1581,159,45,1
1583,159,181,1
1584,159,864,1
1585,159,336,1
1587,172,841,1
1589,172,819,1
1590,172,87,1
1592,172,1084,1
1593,172,512,1
1596,172,169,1
1601,172,792,1
1606,172,536,1
1608,172,957,1
1611,172,746,1
1614,172,1065,1
1617,172,143,1
1619,172,205,1
1622,172,754,1
1627,172,658,1
1630,172,542,1
1631,172,173,1
1632,172,825,1
1633,172,750,1
1636,172,795,1
1641,172,525,1
1643,172,758,1
1645,172,849,1
1647,172,1051,1
1651,172,720,1
1654,172,790,1
1656,172,958,1
1660,172,1063,1
1663,172,755,1
1667,172,949,1
1668,172,349,1
1669,172,1040,1
1672,173,799,1
1674,173,549,1
1675,173,635,1
1677,173,199,1
1679,173,260,1
1681,173,46,1
1686,173,735,1
1688,173,225,1
1689,173,981,1
1690,173,372,1
1692,173,508,1
1694,173,403,1
1698,173,740,1
1699,173,297,1
1703,173,134,1
1704,173,119,1
1707,173,153,1
1710,173,702,1
1711,173,886,1
1712,173,667,1
1716,173,970,1
1717,173,459,1
1718,173,723,1
1720,173,559,1
1722,173,745,1
1723,173,876,1
1724,173,833,1
1725,173,587,1
1729,173,402,1
1730,173,561,1
1736,173,726,1
1737,173,672,1
1743,173,265,1
1744,173,35,1
1745,173,1011,1
1746,173,207,1
1748,173,253,1
1752,173,574,1
1771,173,573,1
1772,173,330,1
1774,173,65,1
1776,173,1073,1
1777,173,131,1
1780,173,140,1
1782,173,754,1
1783,173,176,1
1789,173,408,1
1792,173,931,1
1798,173,103,1
1800,173,481,1
1804,173,418,1
1805,173,27,1
1806,173,945,1
1808,173,318,1
1812,173,769,1
1814,173,73,1
1820,173,621,1
1822,173,696,1
1830,173,896,1
1833,173,350,1
1835,173,837,1
1837,173,668,1
1839,173,219,1
1840,173,42,1
1842,173,936,1
1844,173,543,1
1846,173,611,1
1847,173,856,1
1848,173,495,1
1850,173,1059,1
1851,173,854,1
1859,173,411,1
1862,173,842,1
1863,173,576,1
1865,173,485,1
1867,173,1057,1
1876,173,552,1
1879,173,333,1
1880,173,156,1
1881,173,752,1
1885,173,222,1
1886,173,597,1
1891,173,993,1
1893,173,1046,1
1895,173,681,1
1896,173,1119,1
1897,173,247,1
1902,173,478,1
1903,173,1038,1
1904,173,383,1
1905,173,83,1
1906,173,927,1
1907,173,1110,1
1910,173,417,1
1912,173,421,1
1913,173,998,1
1916,173,845,1
1918,173,1013,1
1920,173,718,1
1921,173,919,1
1922,173,1058,1
1924,173,992,1
1930,173,1045,1
1934,173,670,1
1936,173,175,1
1939,173,877,1
1940,173,317,1
1941,173,78,1
1943,173,1082,1
1944,173,1050,1
1945,173,440,1
1946,173,302,1
1948,173,9,1
1949,173,990,1
1952,173,564,1
1960,173,487,1
1962,173,1028,1
1964,173,1099,1
1965,173,949,1
1966,173,544,1
1968,173,489,1
1969,173,429,1
1970,173,69,1
1971,173,744,1
1972,173,432,1
1973,173,1063,1
1979,173,100,1
1981,173,643,1
1982,173,462,1
1985,173,96,1
1994,173,706,1
1997,173,1051,1
1998,173,662,1
1999,173,857,1
2008,173,1069,1
2011,173,471,1
2013,173,757,1
2016,173,218,1
2017,173,725,1
2020,173,647,1
2021,173,1048,1
2022,173,533,1
2024,173,124,1
2025,173,802,1
2032,173,395,1
2035,173,426,1
2036,173,106,1
2041,173,127,1
2043,173,1094,1
2044,173,608,1
2047,173,282,1
2048,173,570,1
2050,173,713,1
2051,173,694,1
2052,173,200,1
2053,173,168,1
2054,173,859,1
2062,173,548,1
2063,173,298,1
2064,173,1010,1
2067,173,1037,1
2068,173,918,1
2069,173,361,1
2071,173,436,1
2073,173,399,1
2074,173,695,1
2076,173,74,1
2081,173,815,1
2082,173,161,1
2083,173,867,1
2085,173,226,1
2086,173,775,1
2087,173,504,1
2091,173,736,1
2094,173,682,1
2097,173,727,1
2099,173,59,1
2100,173,115,1
2101,173,878,1
2102,175,57,1
2107,175,1036,1
2108,175,834,1
2109,175,566,1
2111,175,485,1
2114,175,5,1
2115,175,932,1
2121,175,1029,1
2124,175,1089,1
2125,175,1018,1
2128,175,878,1
2131,175,865,1
2134,175,1047,1
2136,175,324,1
2141,175,47,1
2147,175,151,1
2150,175,464,1
2156,175,21,1
2160,175,786,1
2163,175,1033,1
2164,175,840,1
2165,175,673,1
2169,175,202,1
2171,175,770,1
2178,175,333,1
2187,175,552,1
2188,175,799,1
2189,175,259,1
2191,175,863,1
2192,175,399,1
2198,175,1083,1
2202,175,970,1
2204,175,539,1
2205,175,682,1
2206,175,688,1
2211,175,298,1
2215,175,867,1
2216,175,191,1
2217,175,820,1
2220,175,318,1
2224,175,6,1
2225,175,112,1
2227,175,31,1
2229,175,385,1
2234,175,842,1
2235,175,743,1
2236,175,480,1
2238,175,56,1
2239,175,1072,1
2241,175,920,1
2243,175,760,1
2248,175,70,1
2250,175,488,1
2253,175,757,1
2255,175,284,1
2257,175,562,1
2263,175,271,1
2264,175,986,1
2265,175,621,1
2270,175,836,1
2271,175,615,1
2272,175,759,1
2273,175,4,1
2274,175,687,1
2277,175,647,1
2281,175,1050,1
2284,175,197,1
2285,175,331,1
2287,175,383,1
2291,175,691,1
2295,175,356,1
2297,175,638,1
2298,175,914,1
2300,175,292,1
2306,175,744,1
2307,175,457,1
2309,175,494,1
2313,175,609,1
2315,175,578,1
2318,175,483,1
2329,175,995,1
2330,175,862,1
2331,175,921,1
2333,175,1027,1
2336,175,720,1
2337,175,815,1
2344,175,392,1
2345,175,813,1
2350,175,899,1
2353,175,305,1
2355,175,217,1
2361,175,332,1
2362,175,982,1
2363,175,270,1
2364,175,123,1
2367,175,712,1
2368,175,637,1
2370,175,98,1
2372,175,273,1
2374,175,20,1
2375,175,721,1
2376,175,671,1
2381,175,793,1
2382,175,518,1
2388,175,819,1
2389,175,512,1
2392,175,361,1
2396,175,839,1
2406,175,948,1
2407,175,1026,1
2412,175,334,1
2413,175,719,1
2416,175,50,1
2417,175,677,1
2419,175,540,1
2421,175,774,1
2429,175,1068,1
2432,175,309,1
2433,175,692,1
2435,175,127,1
2436,175,945,1
2438,175,1076,1
2442,175,734,1
2443,175,64,1
2444,175,1077,1
2446,175,46,1
2451,175,602,1
2452,175,1037,1
2453,175,814,1
2455,175,128,1
2457,175,163,1
2459,175,126,1
2460,175,65,1
2462,175,631,1
2465,175,976,1
2466,175,135,1
2471,175,471,1
2473,175,147,1
2475,175,1059,1
2476,175,841,1
2477,175,180,1
2479,175,1031,1
2480,175,382,1
2482,175,905,1
2486,175,816,1
2489,175,1012,1
2496,175,1110,1
2498,175,805,1
2499,175,409,1
2503,175,94,1
2505,175,15,1
2506,175,567,1
2507,175,473,1
2508,175,646,1
2509,175,792,1
2516,175,699,1
2517,175,181,1
2519,175,585,1
2525,175,974,1
2526,175,708,1
2528,175,295,1
2531,175,198,1
2532,175,789,1
2534,175,274,1
2536,175,286,1
2538,175,909,1
2541,175,892,1
2544,175,172,1
2546,175,780,1
2548,175,45,1
2550,175,1007,1
2551,175,85,1
2552,175,526,1
2553,175,420,1
2554,178,697,1
2555,178,1117,1
2557,178,26,1
2559,178,994,1
2561,178,737,1
2562,178,109,1
2564,178,192,1
2567,178,933,1
2570,178,1112,1
2571,178,404,1
2572,178,1055,1
2574,178,42,1
2575,178,551,1
2578,178,528,1
2581,178,6,1
2582,178,384,1
2584,178,1063,1
2586,178,69,1
2587,178,685,1
2588,178,78,1
2589,178,431,1
2590,178,252,1
2592,178,146,1
2593,178,905,1
2595,178,790,1
2598,178,278,1
2599,178,347,1
2600,178,581,1
2602,178,202,1
2603,178,523,1
2606,178,962,1
2608,178,173,1
2609,178,716,1
2613,178,135,1
2616,178,1016,1
2618,178,849,1
2621,178,611,1
2622,178,90,1
2626,178,1068,1
2628,178,1041,1
2632,178,77,1
2633,178,957,1
2642,178,9,1
2644,178,796,1
2646,178,494,1
2649,178,735,1
2650,178,730,1
2651,178,788,1
2652,178,379,1
2659,178,399,1
2660,178,330,1
2662,178,427,1
2665,178,55,1
2667,178,1001,1
2668,178,5,1
2671,178,800,1
2675,178,74,1
2676,178,385,1
2681,178,647,1
2682,178,1,1
2684,178,547,1
2688,178,327,1
2694,178,1005,1
2695,178,885,1
2697,178,288,1
2700,178,592,1
2701,178,22,1
2702,178,759,1
2705,178,775,1
2706,178,593,1
2708,178,1031,1
2710,178,795,1
2711,178,948,1
2714,178,334,1
2723,178,20,1
2724,178,684,1
2735,178,304,1
2741,178,672,1
2742,178,75,1
2744,178,587,1
2746,178,425,1
2749,178,1045,1
2756,178,426,1
2758,178,154,1
2765,178,770,1
2768,178,707,1
2771,178,134,1
2772,178,821,1
2773,178,815,1
2774,178,669,1
2775,178,995,1
2777,178,1118,1
2780,178,446,1
2782,178,473,1
2783,178,929,1
2785,178,709,1
2787,178,142,1
2794,178,783,1
2796,178,104,1
2799,178,339,1
2801,178,871,1
2806,178,670,1
2810,178,712,1
2812,178,895,1
2814,178,769,1
2815,178,702,1
2818,178,673,1
2819,178,1119,1
2820,178,333,1
2822,178,1027,1
2830,178,123,1
2832,178,859,1
2834,178,1058,1
2836,178,328,1
2838,178,514,1
2840,178,223,1
2842,178,67,1
2850,178,1111,1
2851,178,754,1
2854,178,642,1
2855,178,217,1
2856,178,36,1
2858,178,1071,1
2859,178,1073,1
2861,178,101,1
2862,178,798,1
2863,178,480,1
2865,178,562,1
2866,178,277,1
2871,178,283,1
2880,178,500,1
2883,178,298,1
