,TF,Target,Label
0,0,732,1
1,0,1276,1
2,0,1127,1
3,0,1118,1
4,0,1143,1
5,0,1221,1
6,0,936,1
7,0,187,1
8,2,952,1
9,2,233,1
10,2,1046,1
11,2,935,1
12,2,336,1
13,2,413,1
14,2,579,1
15,2,884,1
16,2,531,1
17,2,475,1
18,2,604,1
19,2,945,1
20,2,62,1
21,2,25,1
22,2,469,1
23,2,328,1
24,2,906,1
25,2,180,1
26,2,141,1
27,2,1204,1
28,2,1019,1
29,2,418,1
30,2,700,1
31,2,607,1
32,2,148,1
33,2,21,1
34,2,324,1
35,2,1062,1
36,2,907,1
37,2,92,1
38,2,560,1
39,2,513,1
40,2,4,1
41,2,585,1
42,2,481,1
43,2,878,1
44,8,570,1
45,8,813,1
46,8,809,1
47,8,716,1
48,8,607,1
49,8,827,1
50,8,1029,1
51,8,124,1
52,8,882,1
53,8,748,1
54,8,1074,1
55,8,1263,1
56,8,1076,1
57,8,884,1
58,8,908,1
59,8,642,1
60,8,142,1
61,8,298,1
62,8,888,1
63,8,328,1
64,8,956,1
65,8,608,1
66,8,313,1
67,8,200,1
68,8,62,1
69,8,802,1
70,8,482,1
71,8,585,1
72,8,173,1
73,8,1168,1
74,8,81,1
75,8,625,1
76,8,92,1
77,8,233,1
78,11,1057,1
79,11,996,1
80,11,1118,1
81,11,1055,1
82,11,0,1
83,11,192,1
84,11,187,1
85,11,386,1
86,14,27,1
87,14,1015,1
88,14,1216,1
89,14,725,1
90,14,308,1
91,14,1064,1
92,14,1098,1
93,14,1238,1
94,14,1290,1
95,14,1106,1
96,14,196,1
97,14,1298,1
98,14,920,1
99,14,907,1
100,14,1181,1
101,14,89,1
102,14,848,1
103,14,940,1
104,14,380,1
105,14,1019,1
106,14,287,1
107,14,304,1
108,14,605,1
109,14,1301,1
110,14,470,1
111,14,697,1
112,14,781,1
113,14,692,1
114,14,789,1
115,14,229,1
116,14,1089,1
117,14,25,1
118,14,40,1
119,14,699,1
120,14,81,1
121,14,442,1
122,14,1055,1
123,14,856,1
124,14,148,1
125,14,251,1
126,14,681,1
127,14,485,1
128,14,961,1
129,14,213,1
130,14,1172,1
131,14,386,1
132,14,556,1
133,14,1057,1
134,14,529,1
135,14,1167,1
136,14,724,1
137,14,263,1
138,14,311,1
139,14,424,1
140,14,787,1
141,14,855,1
142,14,20,1
143,14,83,1
144,14,597,1
145,14,1014,1
146,14,936,1
147,14,496,1
148,14,732,1
149,14,767,1
150,14,215,1
151,14,1277,1
152,14,921,1
153,14,207,1
154,15,576,1
155,15,191,1
156,15,1237,1
157,15,1040,1
158,15,736,1
159,15,83,1
160,15,1041,1
161,15,544,1
162,15,1305,1
163,15,1193,1
164,15,831,1
165,15,809,1
166,15,245,1
167,15,578,1
168,16,418,1
169,16,878,1
170,16,907,1
171,16,952,1
172,16,148,1
173,16,795,1
174,16,180,1
175,16,356,1
176,16,781,1
177,20,220,1
178,20,736,1
179,20,1064,1
180,20,506,1
181,20,809,1
182,20,921,1
183,20,83,1
184,20,68,1
185,21,418,1
186,21,469,1
187,21,878,1
188,21,533,1
189,21,25,1
190,21,907,1
191,21,1176,1
192,21,148,1
193,21,413,1
194,23,654,1
195,23,142,1
196,25,1238,1
197,25,356,1
198,25,180,1
199,25,159,1
200,25,656,1
201,25,679,1
202,25,837,1
203,25,413,1
204,25,263,1
205,25,921,1
206,25,1277,1
207,25,533,1
208,25,927,1
209,25,187,1
210,25,885,1
211,25,1118,1
212,25,16,1
213,25,74,1
214,25,907,1
215,25,21,1
216,25,795,1
217,25,469,1
218,25,339,1
219,25,148,1
220,25,832,1
221,25,619,1
222,25,1106,1
223,25,1301,1
224,25,83,1
225,25,692,1
226,25,390,1
227,25,1167,1
228,25,1019,1
229,25,848,1
230,25,418,1
231,25,481,1
232,25,1314,1
233,25,681,1
234,25,311,1
235,25,996,1
236,25,1284,1
237,25,472,1
238,25,1244,1
239,25,705,1
240,25,1089,1
241,25,161,1
242,25,1008,1
243,31,251,1
244,31,921,1
245,32,809,1
246,32,682,1
247,32,173,1
248,32,736,1
249,32,1288,1
250,32,935,1
251,32,813,1
252,33,622,1
253,33,142,1
254,33,1164,1
255,33,971,1
256,33,816,1
257,36,867,1
258,40,14,1
259,40,692,1
260,40,187,1
261,40,1238,1
262,40,1118,1
263,48,463,1
264,48,699,1
265,48,99,1
266,48,597,1
267,48,689,1
268,68,20,1
269,68,251,1
270,68,506,1
271,68,83,1
272,70,1231,1
273,70,548,1
274,74,159,1
275,74,952,1
276,74,1019,1
277,74,418,1
278,74,795,1
279,74,1284,1
280,74,804,1
281,74,605,1
282,74,878,1
283,74,907,1
284,74,829,1
285,74,413,1
286,74,148,1
287,74,781,1
288,74,25,1
289,80,453,1
290,82,189,1
291,82,1014,1
292,82,1075,1
293,83,1135,1
294,83,1181,1
295,83,915,1
296,83,809,1
297,83,481,1
298,83,832,1
299,83,220,1
300,83,1019,1
301,83,921,1
302,83,25,1
303,83,831,1
304,83,356,1
305,83,527,1
306,83,251,1
307,83,15,1
308,83,1305,1
309,83,716,1
310,83,774,1
311,83,68,1
312,83,568,1
313,83,316,1
314,83,878,1
315,83,442,1
316,83,1046,1
317,83,325,1
318,83,20,1
319,83,736,1
320,83,907,1
321,83,506,1
322,89,927,1
323,89,1015,1
324,89,533,1
325,89,1167,1
326,89,692,1
327,89,1068,1
328,89,619,1
329,89,1277,1
330,89,187,1
331,89,952,1
332,89,650,1
333,89,455,1
334,89,263,1
335,89,311,1
336,89,663,1
337,89,148,1
338,89,25,1
339,89,936,1
340,89,440,1
341,89,1138,1
342,89,418,1
343,89,551,1
