,TF,Target,Label
0,3,404,1
1,3,274,1
2,27,64,1
3,27,485,1
4,27,590,1
5,27,293,1
6,28,351,1
7,28,206,1
8,28,165,1
9,28,226,1
10,29,67,1
11,29,363,1
12,29,283,1
13,29,410,1
14,29,475,1
15,29,587,1
16,34,292,1
17,42,500,1
18,42,554,1
19,42,350,1
20,42,102,1
21,42,345,1
22,42,361,1
23,42,399,1
24,42,323,1
25,50,475,1
26,64,109,1
27,64,232,1
28,64,277,1
29,64,251,1
30,64,57,1
31,67,81,1
32,67,29,1
33,67,429,1
34,67,82,1
35,67,410,1
36,73,216,1
37,78,358,1
38,78,607,1
39,78,177,1
40,78,427,1
41,78,107,1
42,78,167,1
43,78,39,1
44,78,306,1
45,78,327,1
46,78,161,1
47,78,360,1
48,78,559,1
49,78,187,1
50,79,293,1
51,79,631,1
52,79,363,1
53,81,554,1
54,81,292,1
55,82,554,1
56,82,67,1
57,82,485,1
58,82,53,1
59,82,204,1
60,82,561,1
61,82,350,1
62,82,471,1
63,99,606,1
64,134,210,1
65,134,274,1
66,137,164,1
67,137,377,1
68,137,496,1
69,137,554,1
70,137,488,1
71,137,310,1
72,137,570,1
73,137,256,1
74,137,279,1
75,137,174,1
76,137,463,1
77,137,287,1
78,137,497,1
79,137,98,1
80,137,210,1
81,137,86,1
82,137,402,1
83,137,338,1
84,137,301,1
85,137,204,1
86,137,525,1
87,137,464,1
88,137,122,1
89,137,67,1
90,137,424,1
91,137,154,1
92,137,482,1
93,137,83,1
94,137,376,1
95,137,596,1
96,137,392,1
97,137,104,1
98,137,364,1
99,137,533,1
100,137,472,1
101,137,232,1
102,137,24,1
103,137,274,1
104,137,480,1
105,137,132,1
106,137,417,1
107,137,297,1
108,137,577,1
109,137,215,1
110,139,357,1
111,157,283,1
112,161,180,1
113,161,534,1
114,177,363,1
115,177,232,1
116,189,299,1
117,189,411,1
118,198,199,1
119,198,363,1
120,199,137,1
121,199,553,1
122,199,82,1
123,199,190,1
124,204,299,1
125,204,361,1
126,204,554,1
127,204,273,1
128,204,323,1
129,204,290,1
130,204,561,1
131,204,297,1
132,204,42,1
133,204,82,1
134,204,102,1
135,204,21,1
136,204,620,1
137,204,279,1
138,204,266,1
139,204,610,1
140,209,557,1
141,209,216,1
142,209,74,1
143,226,28,1
144,226,575,1
145,226,351,1
146,226,375,1
147,251,232,1
148,251,109,1
149,251,420,1
150,251,64,1
151,263,251,1
152,263,441,1
153,263,564,1
154,263,104,1
155,263,394,1
156,263,6,1
157,263,437,1
158,263,47,1
159,263,410,1
160,263,140,1
161,263,362,1
162,263,72,1
163,263,146,1
164,263,224,1
165,263,367,1
166,263,453,1
167,263,503,1
168,263,270,1
169,263,575,1
170,263,315,1
171,270,196,1
172,276,177,1
173,276,262,1
174,276,152,1
175,276,232,1
176,276,613,1
177,276,216,1
178,276,360,1
179,276,590,1
180,276,486,1
181,283,315,1
182,283,363,1
183,283,28,1
184,283,422,1
185,283,84,1
186,283,232,1
187,283,472,1
188,283,133,1
189,283,445,1
190,283,532,1
191,283,538,1
192,283,224,1
193,283,263,1
194,292,81,1
195,292,67,1
196,293,609,1
197,293,277,1
198,293,251,1
199,293,354,1
200,293,57,1
201,293,27,1
202,293,504,1
203,299,604,1
204,299,204,1
205,299,350,1
