,TF,Target,Label
0,7,1,1
3,7,605,1
5,7,417,1
6,7,571,1
8,7,78,1
10,7,107,1
13,7,641,1
16,7,370,1
17,7,522,1
19,7,111,1
22,7,627,1
26,7,667,1
27,7,84,1
28,7,410,1
29,7,92,1
37,7,355,1
38,7,658,1
42,7,23,1
43,7,364,1
45,7,121,1
46,7,495,1
49,7,33,1
51,7,198,1
52,7,470,1
57,7,497,1
62,7,273,1
63,7,163,1
65,7,235,1
69,7,380,1
70,7,650,1
71,7,407,1
72,7,127,1
73,7,578,1
74,7,185,1
76,7,19,1
78,7,507,1
79,7,80,1
90,7,158,1
96,7,262,1
98,7,428,1
99,7,2,1
101,7,268,1
105,7,487,1
106,7,462,1
116,7,325,1
117,7,216,1
124,7,283,1
126,7,8,1
128,7,96,1
129,7,69,1
133,7,561,1
134,7,195,1
137,7,664,1
139,7,369,1
140,7,295,1
143,7,691,1
145,7,91,1
147,7,512,1
148,7,66,1
154,7,10,1
161,7,496,1
162,7,142,1
163,7,71,1
166,7,254,1
169,7,459,1
171,7,194,1
177,7,160,1
178,7,314,1
181,7,368,1
186,7,28,1
188,7,112,1
190,7,61,1
192,7,597,1
194,7,402,1
195,7,454,1
199,7,240,1
210,7,588,1
211,7,347,1
213,7,201,1
218,7,86,1
221,7,455,1
223,7,504,1
224,7,598,1
225,7,258,1
226,7,169,1
229,7,524,1
235,7,353,1
237,7,219,1
241,7,102,1
243,7,520,1
245,7,383,1
247,7,222,1
252,7,239,1
253,7,464,1
259,7,352,1
260,7,307,1
262,7,227,1
265,7,338,1
267,7,114,1
269,7,488,1
270,7,231,1
272,7,336,1
273,7,278,1
274,7,43,1
279,7,592,1
280,7,523,1
281,7,613,1
282,7,346,1
286,7,363,1
290,7,147,1
291,7,483,1
292,7,76,1
295,7,432,1
296,7,230,1
298,7,445,1
301,7,67,1
308,7,375,1
309,7,286,1
312,7,289,1
315,7,342,1
317,7,202,1
319,12,308,1
323,12,126,1
327,12,44,1
334,12,203,1
335,12,447,1
340,12,295,1
341,12,515,1
345,12,185,1
346,12,358,1
348,12,488,1
349,12,194,1
353,12,53,1
357,12,183,1
358,12,500,1
359,12,651,1
361,12,28,1
362,12,492,1
363,12,16,1
364,12,114,1
368,12,498,1
369,12,101,1
372,12,378,1
373,12,431,1
376,12,345,1
379,12,536,1
382,12,377,1
383,12,138,1
384,12,472,1
386,12,374,1
391,12,287,1
392,12,80,1
394,12,513,1
399,12,32,1
400,12,129,1
403,12,531,1
405,12,207,1
410,12,626,1
411,12,48,1
414,12,600,1
419,12,445,1
421,12,226,1
423,12,215,1
427,12,589,1
428,12,120,1
431,12,655,1
432,12,572,1
433,12,132,1
435,12,593,1
436,12,189,1
437,12,58,1
442,12,299,1
445,12,74,1
448,12,165,1
449,12,669,1
453,12,334,1
457,12,151,1
460,12,212,1
461,12,490,1
462,12,451,1
463,12,27,1
474,12,688,1
479,12,578,1
480,12,275,1
481,12,83,1
487,12,561,1
488,12,307,1
490,12,514,1
494,12,612,1
496,12,73,1
501,12,458,1
505,12,106,1
508,12,653,1
514,12,76,1
521,12,315,1
524,12,18,1
527,12,499,1
530,12,526,1
531,12,206,1
536,12,676,1
540,12,571,1
541,12,624,1
543,12,539,1
545,12,444,1
546,12,466,1
550,12,95,1
551,12,286,1
552,12,221,1
556,12,35,1
558,12,131,1
560,12,373,1
566,12,415,1
569,12,170,1
571,12,617,1
572,12,450,1
575,12,546,1
577,12,480,1
581,12,613,1
582,12,363,1
583,12,211,1
584,12,686,1
585,12,118,1
587,12,274,1
588,12,663,1
589,12,216,1
590,12,128,1
591,12,175,1
592,12,331,1
596,12,340,1
601,12,163,1
602,12,691,1
605,12,664,1
606,12,89,1
608,12,195,1
610,12,258,1
612,12,231,1
617,12,602,1
618,12,413,1
620,12,145,1
621,12,599,1
626,47,412,1
629,47,208,1
631,47,480,1
638,47,459,1
645,47,168,1
646,47,602,1
650,47,263,1
652,47,516,1
653,47,438,1
655,47,597,1
661,47,376,1
663,47,634,1
666,47,604,1
667,47,600,1
668,47,676,1
673,47,39,1
674,47,473,1
679,47,646,1
683,47,314,1
686,47,210,1
690,47,397,1
691,47,233,1
699,47,436,1
700,47,497,1
702,47,656,1
703,47,214,1
704,47,572,1
705,47,628,1
707,47,95,1
708,47,569,1
709,47,194,1
711,47,384,1
713,47,655,1
715,47,360,1
716,47,286,1
722,47,206,1
723,47,27,1
726,47,582,1
728,47,241,1
730,47,36,1
736,47,541,1
741,47,386,1
742,121,108,1
745,121,415,1
746,121,515,1
748,121,312,1
750,121,479,1
751,121,460,1
754,121,379,1
756,121,539,1
758,121,459,1
759,121,663,1
760,121,45,1
763,121,111,1
765,121,526,1
766,121,3,1
770,121,416,1
772,121,11,1
777,121,302,1
778,121,112,1
781,121,254,1
785,121,195,1
788,121,251,1
789,121,649,1
794,121,498,1
795,121,568,1
806,121,102,1
814,121,354,1
816,121,508,1
818,121,241,1
819,121,577,1
823,121,300,1
826,121,667,1
827,121,123,1
828,121,418,1
829,121,327,1
834,121,205,1
835,121,521,1
838,121,310,1
842,121,180,1
843,121,645,1
845,121,127,1
848,121,380,1
852,121,458,1
853,121,666,1
854,121,287,1
856,121,465,1
857,121,358,1
866,121,86,1
869,121,54,1
870,121,136,1
871,121,563,1
875,121,376,1
877,121,357,1
881,121,516,1
884,121,215,1
885,121,208,1
887,121,93,1
889,121,680,1
890,121,552,1
892,121,55,1
893,121,172,1
894,121,488,1
895,121,504,1
898,121,164,1
899,121,624,1
900,121,592,1
902,121,347,1
906,121,288,1
907,121,16,1
910,121,56,1
913,121,299,1
914,121,433,1
915,121,188,1
916,121,109,1
917,121,40,1
918,121,252,1
921,121,374,1
924,121,402,1
925,121,352,1
926,121,64,1
928,121,200,1
929,121,257,1
935,121,413,1
936,121,318,1
937,121,372,1
946,121,536,1
947,121,480,1
951,121,36,1
953,121,483,1
955,121,467,1
956,121,628,1
957,121,150,1
958,121,335,1
959,121,435,1
961,121,80,1
962,121,100,1
963,121,283,1
964,121,1,1
966,121,32,1
967,121,491,1
968,121,146,1
969,121,125,1
971,121,326,1
983,121,554,1
984,121,130,1
985,121,387,1
986,121,466,1
989,121,477,1
990,121,616,1
992,121,403,1
996,121,523,1
997,121,518,1
1000,121,492,1
1005,121,304,1
1009,121,437,1
1011,121,496,1
1014,121,132,1
1020,121,22,1
1021,121,423,1
1027,121,221,1
1029,121,88,1
1030,121,271,1
1031,121,120,1
1033,121,348,1
1034,121,52,1
1035,121,676,1
1037,121,593,1
1038,121,19,1
1040,121,63,1
1041,121,343,1
1042,121,450,1
1046,121,513,1
1048,121,476,1
1050,121,84,1
1051,121,98,1
1054,121,225,1
1058,121,135,1
1059,121,367,1
1061,121,424,1
1064,121,410,1
1065,121,87,1
1068,121,290,1
1071,121,564,1
1072,121,53,1
1075,121,345,1
1076,121,42,1
1081,121,73,1
1083,121,412,1
1084,121,226,1
1089,121,500,1
1090,121,506,1
1096,121,583,1
1105,121,529,1
1107,121,363,1
1111,121,546,1
1113,121,203,1
1114,165,501,1
1122,165,409,1
1125,165,123,1
1128,165,543,1
1129,165,417,1
1135,165,209,1
1136,165,688,1
1139,165,527,1
1141,165,502,1
1143,165,64,1
1146,165,385,1
1148,165,505,1
1149,165,587,1
1150,165,269,1
1152,165,661,1
1153,165,114,1
1162,165,360,1
1167,165,160,1
1168,165,636,1
1170,165,275,1
1173,165,382,1
1175,165,603,1
1176,165,333,1
1177,165,276,1
1182,165,304,1
1186,165,189,1
1188,165,216,1
1191,165,559,1
1192,165,62,1
1195,165,22,1
1199,165,457,1
1203,165,431,1
1205,165,128,1
1206,165,136,1
1209,165,152,1
1210,165,179,1
1211,165,8,1
1213,165,51,1
1214,165,381,1
1215,165,404,1
1217,165,607,1
1224,165,508,1
1228,165,379,1
1235,165,615,1
1238,165,463,1
1242,165,163,1
1244,165,225,1
1247,165,645,1
1253,165,196,1
1254,165,359,1
1257,165,148,1
1260,165,392,1
1263,165,581,1
1265,165,278,1
1266,165,563,1
1268,165,666,1
1269,165,246,1
1272,165,531,1
1280,189,556,1
1282,189,248,1
1283,189,329,1
1285,189,536,1
1289,189,226,1
1291,189,191,1
1294,189,558,1
1302,189,150,1
1304,189,224,1
1307,189,170,1
1308,189,368,1
1311,189,570,1
1313,189,316,1
1314,189,50,1
1316,189,648,1
1318,189,325,1
1320,189,164,1
1323,189,45,1
1325,189,274,1
1326,189,472,1
1327,189,579,1
1334,189,409,1
1335,189,139,1
1336,189,241,1
1338,189,604,1
1343,189,126,1
1344,189,466,1
1346,189,515,1
1347,189,667,1
1354,189,574,1
1358,189,11,1
1360,189,201,1
1362,189,221,1
1363,189,282,1
1364,189,681,1
1365,189,80,1
1366,189,186,1
1368,189,530,1
1371,189,102,1
1372,189,258,1
1379,189,94,1
1380,189,495,1
1381,189,333,1
1383,189,130,1
1384,189,467,1
1386,189,435,1
1389,189,217,1
1390,189,363,1
1392,189,537,1
1393,189,279,1
1394,189,246,1
1395,189,95,1
1403,189,302,1
1410,189,108,1
1411,189,561,1
1412,189,469,1
1414,189,616,1
1419,189,588,1
1420,189,48,1
1421,189,39,1
1424,189,91,1
1425,189,540,1
1426,189,10,1
1427,189,327,1
1430,189,379,1
1431,189,184,1
1433,270,134,1
1436,270,681,1
1438,270,434,1
1439,270,149,1
1440,270,14,1
1441,270,142,1
1444,270,618,1
1445,270,472,1
1447,270,552,1
1449,270,170,1
1454,270,121,1
1456,270,42,1
1458,270,242,1
1461,270,342,1
1462,270,361,1
1463,270,416,1
1465,270,523,1
1467,270,450,1
1470,270,569,1
1473,270,70,1
1474,270,572,1
1475,270,315,1
1476,270,566,1
1478,270,30,1
1485,270,635,1
1492,270,54,1
1493,270,7,1
1496,270,101,1
1501,270,638,1
1504,270,540,1
1508,270,138,1
1511,270,249,1
1512,270,537,1
1514,270,198,1
1516,270,236,1
1518,270,373,1
1519,270,332,1
1520,270,677,1
1521,270,52,1
1527,270,483,1
