,TF,Target,Label
0,2,562,1
2,2,1103,1
23,2,85,1
25,2,132,1
34,2,207,1
37,2,600,1
52,2,1155,1
63,2,920,1
70,2,1071,1
71,2,331,1
76,2,932,1
79,2,1012,1
81,2,1066,1
86,2,7,1
94,2,683,1
96,2,806,1
108,2,1002,1
114,2,722,1
115,2,911,1
116,2,1109,1
124,2,962,1
128,2,199,1
129,2,196,1
134,2,867,1
135,2,88,1
143,2,1115,1
145,2,322,1
147,2,1010,1
151,2,441,1
154,2,914,1
166,2,751,1
168,2,947,1
169,2,1102,1
173,2,1024,1
176,2,52,1
180,2,174,1
190,2,1009,1
196,2,673,1
199,2,368,1
201,2,380,1
225,2,942,1
226,2,15,1
229,2,761,1
237,2,105,1
240,2,87,1
242,2,667,1
246,2,1092,1
264,2,19,1
272,2,219,1
284,2,822,1
291,2,557,1
292,2,970,1
297,2,60,1
302,2,883,1
306,2,631,1
316,2,345,1
327,2,588,1
331,2,815,1
338,2,505,1
344,2,888,1
356,2,1100,1
357,2,1087,1
361,2,1061,1
371,2,1177,1
385,2,1122,1
388,2,503,1
402,2,1060,1
407,2,845,1
411,2,804,1
420,2,862,1
421,2,249,1
423,2,1146,1
429,2,1025,1
431,2,785,1
436,2,713,1
442,2,473,1
451,2,893,1
452,2,582,1
466,2,1015,1
480,2,142,1
483,2,949,1
485,2,151,1
486,2,95,1
488,2,798,1
499,2,528,1
505,2,41,1
513,2,953,1
514,2,762,1
516,2,375,1
521,2,1018,1
525,2,36,1
526,2,492,1
529,2,778,1
532,2,491,1
533,2,613,1
534,2,628,1
537,2,1072,1
548,2,593,1
550,2,257,1
557,2,825,1
566,2,377,1
571,2,1111,1
581,2,420,1
597,2,905,1
598,2,498,1
600,2,1147,1
604,2,438,1
606,2,1127,1
608,2,69,1
612,2,534,1
617,2,259,1
623,9,59,1
648,9,1157,1
652,9,415,1
658,9,1010,1
663,9,1188,1
664,9,602,1
665,9,71,1
667,9,1026,1
673,9,1191,1
674,9,392,1
683,9,717,1
696,9,846,1
703,9,226,1
705,9,439,1
709,9,502,1
713,9,103,1
716,9,1153,1
717,9,445,1
718,9,468,1
722,9,1013,1
742,9,832,1
751,9,698,1
758,9,44,1
760,9,230,1
762,9,208,1
763,9,579,1
780,9,75,1
801,9,119,1
809,9,599,1
815,9,1130,1
816,9,23,1
829,9,705,1
832,9,114,1
834,9,128,1
838,9,828,1
853,9,1011,1
855,9,786,1
857,9,46,1
860,9,141,1
861,9,940,1
863,9,54,1
865,9,718,1
868,9,112,1
872,9,1071,1
877,9,886,1
881,9,153,1
886,9,1169,1
888,9,92,1
889,9,473,1
890,9,510,1
895,9,751,1
898,9,481,1
900,9,361,1
902,9,328,1
914,9,390,1
919,9,357,1
926,9,195,1
931,9,810,1
936,9,741,1
942,9,1075,1
946,9,174,1
947,9,62,1
949,9,60,1
950,9,394,1
957,9,548,1
960,9,1111,1
965,9,1123,1
966,9,1004,1
981,9,1140,1
988,9,1091,1
994,9,1047,1
1002,9,370,1
1004,9,451,1
1015,9,1007,1
1029,9,267,1
1032,9,1185,1
1036,9,577,1
1042,9,431,1
1044,9,712,1
1046,9,551,1
1053,9,653,1
1055,9,650,1
1066,9,540,1
1069,9,555,1
1070,9,924,1
1071,9,1148,1
1075,9,714,1
1079,9,57,1
1080,9,1105,1
1086,9,316,1
1091,9,175,1
1093,9,649,1
1101,9,722,1
1102,9,289,1
1105,9,959,1
1110,9,1073,1
1111,9,156,1
1115,9,869,1
1119,9,791,1
1120,9,545,1
1128,9,55,1
1134,9,465,1
1135,9,668,1
1141,9,922,1
1143,9,441,1
1146,9,348,1
1147,9,738,1
1157,9,263,1
1162,9,35,1
1163,9,38,1
1172,9,504,1
1186,9,1141,1
1187,9,1083,1
1188,9,113,1
1190,9,838,1
1193,9,68,1
1202,9,277,1
1205,9,925,1
1220,9,186,1
1236,9,309,1
1239,9,217,1
1246,9,178,1
1248,9,1115,1
1250,9,635,1
1254,9,581,1
1256,9,33,1
1260,9,781,1
1274,9,958,1
1287,9,166,1
1290,9,1037,1
1293,9,168,1
1298,9,665,1
1302,9,189,1
1304,9,95,1
1307,9,486,1
1312,9,171,1
1315,9,132,1
1321,9,870,1
1323,9,105,1
1325,9,862,1
1327,9,204,1
1328,9,143,1
1329,9,884,1
1331,9,850,1
1346,20,594,1
1349,20,405,1
1353,20,919,1
1377,64,524,1
1380,64,149,1
1381,64,1139,1
1385,64,305,1
1386,64,1162,1
1389,64,1109,1
1390,64,811,1
1392,64,945,1
1418,64,612,1
1425,64,767,1
1428,64,550,1
1429,64,53,1
1443,64,855,1
1449,64,44,1
1450,64,492,1
1453,64,502,1
1463,64,709,1
1465,64,278,1
1484,64,394,1
1489,64,546,1
1507,64,349,1
1514,64,201,1
1517,64,14,1
1532,64,303,1
1535,64,296,1
1537,64,435,1
1542,64,504,1
1543,64,971,1
1549,64,8,1
1551,64,448,1
1559,64,368,1
1564,64,659,1
1565,64,462,1
1571,64,719,1
1577,64,601,1
1584,64,573,1
1594,64,1127,1
1595,64,1023,1
1600,64,526,1
1604,64,1116,1
1612,64,748,1
1616,64,552,1
1619,64,475,1
1622,64,802,1
1626,64,975,1
1631,64,825,1
1632,64,685,1
1638,64,1013,1
1641,64,155,1
1642,64,683,1
1646,64,696,1
1652,64,637,1
1654,64,883,1
1656,64,111,1
1657,64,838,1
1661,64,231,1
1684,64,790,1
1686,64,454,1
1688,64,877,1
1691,64,267,1
1693,64,1015,1
1698,64,328,1
1702,64,911,1
1705,64,308,1
1706,64,983,1
1710,64,340,1
1713,64,106,1
1722,64,343,1
1726,64,289,1
1731,64,439,1
1734,64,479,1
1741,64,268,1
1745,64,551,1
1747,64,318,1
1754,64,564,1
1759,64,1085,1
1767,64,576,1
1768,64,170,1
1774,64,1166,1
1779,64,668,1
1783,64,1081,1
1786,64,270,1
1787,64,1066,1
1788,64,984,1
1789,64,835,1
1799,64,433,1
1800,64,744,1
1806,64,116,1
1809,64,272,1
1815,64,450,1
1817,64,1003,1
1820,64,393,1
1822,64,370,1
1827,64,501,1
1836,64,1014,1
1851,64,823,1
1857,64,1181,1
1862,64,673,1
1865,64,797,1
1870,64,861,1
1884,64,373,1
1890,64,62,1
1902,64,1152,1
1904,64,722,1
1906,64,813,1
1909,64,397,1
1910,64,747,1
1912,64,1076,1
1917,64,154,1
1925,64,1136,1
1933,64,889,1
1934,64,1120,1
1941,64,460,1
1943,64,537,1
1949,64,705,1
1951,64,545,1
1953,64,1108,1
1956,64,1159,1
1959,64,942,1
1963,64,414,1
1967,64,1148,1
1968,64,461,1
1969,64,948,1
1970,64,631,1
1975,64,89,1
1981,64,981,1
1986,64,11,1
1988,64,251,1
1997,64,870,1
1998,64,17,1
2014,64,212,1
2024,64,843,1
2025,64,943,1
2029,64,1150,1
2031,64,595,1
2034,64,805,1
2042,100,342,1
2043,100,333,1
2046,100,718,1
2050,100,506,1
2057,100,353,1
2062,100,657,1
2063,100,349,1
2065,100,589,1
2066,100,530,1
2076,100,541,1
2086,100,673,1
2099,100,936,1
2102,100,850,1
2117,100,145,1
2120,100,828,1
2126,100,953,1
2129,100,1081,1
2139,100,107,1
2156,100,255,1
2172,100,113,1
2180,100,690,1
2187,100,1203,1
2190,100,620,1
2191,100,836,1
2197,100,1062,1
2199,100,405,1
2200,100,554,1
2205,100,943,1
2208,100,598,1
2217,100,491,1
2220,100,1147,1
2221,100,683,1
2239,100,201,1
2241,100,412,1
2246,100,1054,1
2248,100,235,1
2258,100,335,1
2263,100,1024,1
2267,100,382,1
2271,100,297,1
2274,100,180,1
2280,100,277,1
2285,100,764,1
2289,100,1076,1
2290,100,427,1
2302,100,39,1
2307,100,1158,1
2311,100,801,1
2314,100,1057,1
2315,100,85,1
2316,100,19,1
2322,100,1191,1
2336,100,1150,1
2353,100,925,1
2361,100,603,1
2365,100,866,1
2374,100,324,1
2377,100,719,1
2383,100,781,1
2384,100,545,1
2396,100,352,1
2403,100,397,1
2405,100,1029,1
2407,100,800,1
2411,100,680,1
2413,100,84,1
2414,100,741,1
2416,100,238,1
2427,100,859,1
2434,100,330,1
2438,100,1174,1
2440,100,135,1
2453,100,957,1
2457,100,714,1
2477,100,1004,1
2478,100,194,1
2483,100,1183,1
2490,100,1131,1
2491,100,104,1
2493,100,227,1
2503,100,177,1
2508,100,464,1
2515,100,592,1
2523,100,458,1
2524,100,635,1
2533,100,775,1
2543,100,169,1
2550,100,504,1
2558,100,49,1
2561,100,848,1
2565,100,684,1
2570,100,1105,1
2574,100,557,1
2576,100,651,1
2579,100,403,1
2580,100,468,1
2602,100,650,1
2603,100,325,1
2622,100,580,1
2625,100,660,1
2630,100,915,1
2636,100,761,1
2638,100,834,1
2647,100,37,1
2652,100,853,1
2654,100,21,1
2655,100,861,1
2658,100,570,1
2671,100,1134,1
2674,100,1049,1
2694,100,759,1
2695,100,191,1
2696,100,439,1
2707,100,304,1
2709,100,960,1
2712,100,499,1
2713,100,311,1
2719,100,829,1
2720,100,648,1
2723,100,858,1
2727,100,709,1
2728,100,544,1
2732,100,638,1
2734,100,973,1
2743,100,392,1
2744,100,632,1
2746,100,350,1
2753,144,1131,1
2755,144,513,1
2761,144,150,1
2763,144,7,1
2767,144,862,1
2769,144,408,1
2770,144,767,1
2773,144,65,1
2778,144,924,1
2779,144,859,1
2781,144,488,1
2787,144,1174,1
2793,144,968,1
2794,144,345,1
2795,144,1156,1
2800,144,570,1
2802,144,154,1
2806,144,533,1
2808,144,706,1
