,TF,Target,Label
1,2,871,1
6,2,546,1
9,2,58,1
10,2,150,1
14,2,265,1
20,2,31,1
24,2,791,1
27,2,769,1
28,2,733,1
29,2,87,1
31,2,75,1
33,2,179,1
37,2,586,1
38,2,756,1
39,2,837,1
40,2,204,1
43,2,764,1
54,2,1185,1
60,2,102,1
64,2,376,1
66,2,446,1
70,2,397,1
74,2,591,1
81,2,648,1
82,2,1123,1
85,2,1119,1
86,2,987,1
87,2,896,1
90,2,706,1
92,2,1162,1
93,2,391,1
94,2,276,1
95,2,90,1
96,2,130,1
97,2,300,1
99,2,876,1
100,2,632,1
102,2,754,1
104,2,761,1
106,2,1015,1
107,2,1048,1
113,2,361,1
119,2,916,1
120,2,532,1
122,2,320,1
123,2,679,1
124,2,650,1
126,2,1000,1
127,2,175,1
130,2,142,1
136,2,688,1
137,2,595,1
138,2,1195,1
141,2,62,1
143,2,1178,1
148,2,953,1
157,2,404,1
160,2,353,1
163,2,11,1
164,2,938,1
165,2,584,1
169,2,801,1
172,2,574,1
175,2,512,1
176,2,685,1
179,2,1041,1
185,2,833,1
187,2,570,1
188,2,7,1
189,2,1004,1
190,2,1069,1
193,2,38,1
196,2,74,1
198,2,15,1
200,2,37,1
201,2,815,1
202,2,60,1
203,2,6,1
205,2,447,1
207,2,472,1
213,2,220,1
218,2,856,1
220,2,1170,1
223,2,105,1
229,2,579,1
232,2,1098,1
233,2,1115,1
234,2,338,1
235,2,501,1
237,2,1023,1
241,2,847,1
245,2,988,1
247,2,444,1
248,2,1063,1
253,2,752,1
255,2,440,1
259,2,766,1
260,2,362,1
261,2,918,1
270,2,410,1
271,2,310,1
273,2,604,1
277,2,482,1
279,2,1081,1
282,2,1142,1
283,2,776,1
284,2,1014,1
287,2,431,1
290,2,1109,1
292,2,46,1
294,2,367,1
297,2,1095,1
300,2,381,1
302,2,641,1
305,2,675,1
306,2,336,1
309,2,634,1
316,2,342,1
318,2,186,1
319,2,662,1
324,2,835,1
325,2,199,1
327,2,823,1
328,2,898,1
335,2,172,1
336,2,127,1
338,2,1001,1
340,2,676,1
342,2,307,1
353,2,1167,1
359,2,389,1
362,2,717,1
363,2,563,1
365,2,628,1
366,2,844,1
370,2,1097,1
371,2,51,1
373,2,177,1
374,2,828,1
377,2,1166,1
379,2,941,1
381,2,154,1
382,2,1050,1
383,2,655,1
386,2,1165,1
387,2,428,1
397,2,344,1
398,2,287,1
401,2,309,1
404,2,197,1
407,2,796,1
408,2,191,1
410,2,780,1
411,2,1182,1
412,2,1010,1
415,2,608,1
416,2,182,1
417,2,121,1
418,2,889,1
420,2,888,1
421,2,77,1
422,2,76,1
429,2,313,1
430,2,897,1
432,2,845,1
434,2,707,1
435,2,616,1
440,2,1131,1
441,2,463,1
445,2,1087,1
446,2,827,1
447,2,184,1
451,2,1146,1
452,2,99,1
454,2,96,1
456,2,301,1
457,2,750,1
459,2,375,1
465,2,1127,1
466,2,926,1
467,2,255,1
470,2,284,1
472,2,562,1
474,2,843,1
477,2,1039,1
478,2,817,1
481,2,1189,1
482,2,778,1
489,2,387,1
491,2,240,1
496,2,794,1
499,2,25,1
500,2,795,1
504,2,1194,1
505,2,487,1
506,2,914,1
508,2,945,1
512,2,268,1
515,2,691,1
520,2,520,1
523,2,553,1
524,2,459,1
528,2,984,1
529,2,782,1
541,2,1135,1
542,2,441,1
543,2,238,1
546,2,480,1
548,2,111,1
549,2,137,1
